,open,high,low,close,volume
20201014,61200,61300,60000,60500,368700
20201013,61800,61900,60600,61200,364469
20201012,61700,61800,61000,61500,338087
20201008,61400,61600,60300,60700,423099
20201007,60000,61000,59500,61000,279738
20201006,61100,61700,60100,60300,304942
20201005,61300,62100,60700,60800,379073
20200929,60700,61800,60200,61000,420612
20200928,58600,60500,58400,59900,302478
20200925,58300,59000,57800,57900,378750
20200924,58400,58600,57500,57800,535859
20200923,60600,60700,58900,59500,577619
20200922,62000,62100,59600,60000,803162
20200921,62400,63900,62300,62500,370157
20200918,63900,63900,62400,62900,403035
20200917,64400,65100,63200,63200,483474
20200916,65300,65300,64200,64600,458811
20200915,66000,66200,64700,65500,451239
20200914,66700,66700,65500,65900,709906
20200911,62700,65300,62200,64700,887755
20200910,63900,64100,62700,62900,603283
20200909,63000,63600,62700,63200,660525
20200908,63600,65500,63600,64300,996857
20200907,63000,64200,62600,63200,615367
20200904,61700,63000,61600,62200,993147
20200903,64100,65300,63200,64300,805461
20200902,66500,66600,63100,64100,1545141
20200901,60900,66600,60700,65600,2641377
20200831,61900,63800,60600,61200,1269661
20200828,60000,62400,59400,60500,1069308
20200827,60200,60500,58700,59300,693925
20200826,61100,61600,59800,60200,724543
20200825,60700,63200,60200,61300,969593
20200824,59000,60200,57800,60100,968817
20200821,60700,61200,58900,59400,1187035
20200820,61500,62400,59400,59600,1612953
20200819,60100,64900,59700,63000,2918565
20200818,64500,66800,58700,59100,3076232
20200814,73100,73200,63500,65300,4598985
20200813,61100,75900,60600,71900,7226406
20200812,57000,59500,56200,59400,1678762
20200811,55900,58200,54400,56300,1791625
20200810,49750,56800,49750,55300,3134363
20200807,50600,50600,48350,49250,799344
20200806,47450,50600,47450,50000,1399072
20200805,47400,47800,47200,47400,339550
20200804,47300,48400,47300,47700,331764
20200803,47500,47800,47150,47350,380733
20200731,48300,48600,47300,47550,504893
20200730,48950,49650,47950,48100,602830
20200729,46900,48950,46600,48850,935606
20200728,46600,47250,46500,47100,414355
20200727,46250,47100,46200,46600,291736
20200724,46100,46800,46100,46300,282820
