,open,high,low,close,volume
20201014,123500,124500,121000,121000,48362
20201013,127000,129000,123000,123500,45249
20201012,128000,131000,124500,126500,107811
20201008,123500,124500,123000,123500,28169
20201007,121500,124000,120500,122500,52512
20201006,123000,124500,123000,123000,45619
20201005,125000,125000,121500,124000,49855
20200929,121500,124000,120000,123500,71328
20200928,118500,121000,118000,120500,51485
20200925,119000,119000,116000,117000,31816
20200924,117000,118000,115000,118000,32304
20200923,116000,120000,115500,117000,39121
20200922,120000,120000,116000,116000,43916
20200921,120000,121000,119000,119500,31538
20200918,121500,121500,119500,120000,29857
20200917,120500,121500,119500,120500,43921
20200916,120500,122000,120000,120500,34725
20200915,120500,121500,119500,121000,32894
20200914,120000,121500,119500,121500,33405
20200911,119000,120000,118500,119500,28265
20200910,121500,122000,119000,119000,50985
20200909,123000,124500,121000,121000,59307
20200908,123500,126000,123000,123500,35145
20200907,122000,125000,122000,124500,26510
20200904,122000,123000,121500,122000,22870
20200903,124500,126500,123500,123500,24846
20200902,126500,126500,123500,124500,19259
20200901,126000,127000,123500,125000,42326
20200831,125000,129500,122500,127500,101675
20200828,123000,124500,121500,121500,31205
20200827,124500,124500,123000,123000,69452
20200826,125500,126500,124000,124500,23206
20200825,126000,126500,123500,126000,25095
20200824,122500,126000,120500,126000,45135
20200821,123500,125000,121000,122500,30038
20200820,125000,127500,123500,123500,37660
20200819,127500,129500,125000,126500,41829
20200818,131000,132500,128000,129000,67782
20200814,134000,136500,132500,133000,85814
20200813,134000,136000,131000,132500,79699
20200812,133000,137500,132000,134000,116522
20200811,132000,134500,131500,133000,79586
20200810,130000,133000,129500,132500,55438
20200807,124500,129500,124500,129500,67588
20200806,123500,126500,123000,126000,36010
20200805,122000,125000,122000,123500,31919
20200804,121000,123500,120500,122000,26889
20200803,124500,124500,121000,121500,46687
20200731,124000,125000,123000,124500,35997
20200730,124000,127500,124000,125000,27562
20200729,125000,126000,123500,124500,28181
20200728,126500,128000,126000,126000,30145
20200727,128000,129500,127000,127000,17070
20200724,126000,128000,125000,128000,21275
20200723,128000,128500,126000,127000,23115
20200722,128500,129000,127000,128500,24425
20200721,127500,129000,126500,127000,22255
20200720,129500,129500,127000,127500,23986
20200717,128500,130000,128000,129000,18816
20200716,129000,130000,128000,128000,27909
20200715,127000,129500,126500,129000,46649
20200714,128500,130500,125000,126500,50636
20200713,130500,130500,127500,128500,36879
20200710,135500,135500,129500,129500,54173
20200709,136500,137500,135500,135500,53529
20200708,140000,141500,137000,137500,57429
20200707,144000,146500,140500,141000,56617
20200706,142500,144000,140500,142500,37444
20200703,137500,143000,137500,142500,37091
20200702,138500,140000,136500,138000,38622
20200701,139000,140000,136500,138500,28473
20200630,137500,139500,136000,139000,28961
20200629,135500,138000,135000,137500,28942
20200626,135500,137000,134500,136000,27734
20200625,135500,137000,134000,135000,39425
20200624,137000,138000,135500,137000,34685
20200623,139000,139500,136000,137000,29986
20200622,138000,140500,137500,138000,23348
20200619,140000,140500,136500,140000,48136
20200618,140000,141500,138500,139500,41990
20200617,140000,143500,137500,141000,51106
20200616,137500,143500,137500,141500,34890
20200615,141500,144000,136500,136500,48751
20200612,147000,147000,143000,143500,53698
20200611,151000,151500,147000,149500,44795
20200610,151000,152500,150000,150000,25250
20200609,151500,154000,150500,151000,37566
20200608,156500,156500,150500,151500,56457
20200605,155000,156500,154000,154500,36080
20200604,157500,159000,154000,154500,58191
20200603,159500,161500,157500,157500,51577
20200602,160000,162000,158500,159500,33445
20200601,162000,164000,160500,162000,41530
20200529,155000,167000,154000,167000,74107
20200528,156000,157000,155000,155500,31933
20200527,156000,158000,156000,157000,37664
20200526,158000,159000,156000,156500,31565
20200525,157000,158500,154000,157000,30339
20200522,158500,159000,154500,155500,33934
20200521,157000,159000,155000,158500,32127
20200520,160500,161000,156000,157500,47527
20200519,159500,162500,159000,161000,55805
20200518,160500,160500,156000,158500,23811
20200515,157500,160500,155000,158000,61413
20200514,152500,161000,151500,156000,90118
20200513,147000,153500,146000,151500,60799
20200512,151500,151500,148000,149000,46939
20200511,151500,154000,150000,150000,46462
20200508,150500,152500,147500,150500,162984
20200507,160000,161000,156500,160500,41199
20200506,156500,161000,155000,159500,71067
20200504,157500,158500,151000,153500,55079
20200429,160000,163000,157500,158000,21517
20200428,159500,162000,153000,159000,50434
20200427,155500,168500,154500,158500,137872
20200424,149000,151000,148000,148500,54169
20200423,146000,153000,145500,151500,37537
20200422,144000,146500,140500,146500,30210
20200421,146500,148500,139500,143000,49019
20200420,148000,154000,145500,145500,39377
20200417,145500,153500,145500,151000,39577
20200416,143000,148000,142500,147000,57266
20200414,139000,146500,138500,146500,33157
20200413,145500,148000,139000,139000,32134
20200410,147000,148000,145000,148000,27777
20200409,147500,153000,145500,149000,39796
20200408,145000,153500,144000,148000,37529
20200407,145500,152000,144000,148500,52406
20200406,132000,145000,131000,145000,45854
20200403,128500,132000,128000,130500,27354
20200402,126000,133000,124500,129500,33941
20200401,130500,136500,126000,127500,62937
20200331,123000,134500,123000,132000,96353
20200330,116500,121500,113500,121000,51915
20200327,124000,126500,116000,118500,51419
20200326,121500,123000,120000,121000,72665
