,open,high,low,close,volume
20201014,25350,25450,24850,25000,275791
20201013,25700,25700,25150,25350,219983
20201012,25400,25550,25250,25500,303856
20201008,25500,25550,25100,25400,458032
20201007,24600,25250,24350,25250,411280
20201006,24650,24900,24400,24550,228605
20201005,24150,24750,24000,24700,324064
20200929,23900,24350,23800,24150,372287
20200928,23650,23850,23400,23600,177050
20200925,23450,23650,23150,23450,338462
20200924,23700,23750,23200,23400,477244
20200923,24500,24650,23900,24050,354472
20200922,24900,25100,24200,24350,552397
20200921,25250,25300,24750,25050,336052
20200918,25100,25350,24950,25100,374122
20200917,25450,25500,25000,25050,473339
20200916,25500,25700,25150,25500,378028
20200915,25650,25750,25200,25550,354107
20200914,25100,25800,25050,25600,467897
20200911,25200,25200,24650,25050,466021
20200910,25600,25600,25200,25200,339413
20200909,25250,25650,25200,25250,298906
20200908,26400,26400,25500,25650,454151
20200907,25500,26150,25100,25900,609868
20200904,24500,25000,24450,24950,316334
20200903,25650,25700,25200,25200,376557
20200902,25950,26000,25250,25450,335712
20200901,24700,25850,24700,25750,520847
20200831,25300,25700,24700,24700,745914
20200828,24700,25450,24600,25200,570496
20200827,25100,25150,24450,24500,544617
20200826,25650,25750,24900,25150,506378
20200825,25100,25700,24900,25600,375296
20200824,24850,25100,24350,24800,356338
20200821,24800,25150,24550,24850,428463
20200820,26000,26100,24600,24800,801921
20200819,26000,26600,26000,26200,316769
20200818,27800,27850,25950,26100,769250
20200814,27850,28150,27000,27700,520118
20200813,28050,28150,27150,27600,690062
20200812,27650,28050,27050,27800,556068
20200811,27500,28350,27200,27950,1421567
20200810,26650,27100,26400,26950,635477
20200807,27050,27400,26400,26700,764179
20200806,27400,27650,26850,27050,837199
20200805,28300,28300,27300,27400,1074945
20200804,26800,29500,26700,28250,3501113
20200803,26850,26900,26350,26500,378929
20200731,26750,26950,25800,26950,681004
20200730,26500,27200,26450,26700,432152
20200729,26200,26650,26050,26650,244766
20200728,26500,26750,25950,26400,439138
20200727,26800,27200,26300,26450,363656
20200724,26700,27350,26550,26800,319125
20200723,27700,27800,26650,27000,409861
20200722,27450,28300,27300,27700,485835
20200721,27750,27850,27000,27250,351212
20200720,27300,27750,26750,27500,402058
20200717,27850,28100,27100,27250,403853
20200716,27150,28100,26950,27850,598387
20200715,26550,27950,26400,27150,869825
20200714,26050,26250,25800,26100,173380
20200713,25700,26250,25100,26150,280866
20200710,26600,26900,25550,25650,369539
20200709,26450,26500,26000,26500,436295
20200708,26250,26650,26150,26450,300845
20200707,26500,26500,26000,26250,297481
20200706,26200,26350,25650,26250,338221
20200703,26150,26450,25500,26050,490920
20200702,24900,25650,24850,25600,273222
20200701,25100,25550,24700,24800,356079
20200630,24500,25300,24450,24550,387742
20200629,24350,24550,24000,24350,357676
20200626,25050,25150,24650,24950,312197
20200625,25400,25400,24800,24800,413373
20200624,25400,25900,25150,25850,288408
20200623,26150,26250,25150,25300,300327
20200622,26400,27000,25900,25950,391036
20200619,26450,26700,25700,26700,324137
20200618,26300,26550,26000,26100,293900
20200617,26350,26650,25750,26550,453120
20200616,25900,26600,25900,26550,439340
20200615,26600,26850,25050,25350,522259
20200612,26500,27050,26350,26800,689983
20200611,28200,28550,27450,27750,765785
20200610,28700,28800,28100,28400,401386
20200609,29150,29450,28250,28700,516312
20200608,29850,29850,28700,29250,471175
20200605,29700,29700,29350,29450,352985
20200604,30100,30450,29050,29250,690302
20200603,29000,29950,28900,29800,940669
20200602,28400,28950,27900,28850,643695
20200601,28500,28850,28150,28700,522907
20200529,27900,28850,27300,28550,896125
20200528,29250,29250,26850,27950,1221963
20200527,27250,28250,27100,28000,1391423
20200526,24400,28250,24250,27000,2922611
20200525,24350,24400,23900,24050,235446
20200522,24900,24900,23950,24100,335093
20200521,25100,25250,24600,24800,316468
20200520,24950,25250,24600,25100,347034
20200519,24200,25400,24200,24950,713762
20200518,24000,24050,23350,23850,243682
20200515,23850,24050,23500,23800,275697
20200514,23950,24200,23350,23700,443952
20200513,23400,24350,23350,24350,302687
20200512,24300,24600,23700,23850,505282
20200511,24950,25100,24500,24550,309407
20200508,25250,25500,24900,25050,439412
20200507,24800,25200,24700,24850,427112
20200506,24700,24800,24150,24800,404917
20200504,24800,24900,24350,24350,521965
20200429,25450,25700,25000,25300,527881
20200428,25000,25300,24350,25300,511985
20200427,24200,24700,24000,24500,471505
20200424,24650,24700,23600,24100,575395
20200423,25150,25150,24400,24850,446193
20200422,23500,25100,23250,25100,795451
20200421,24400,24650,23250,24200,903203
20200420,23750,24700,23400,23950,777856
20200417,23950,24400,23700,23700,626140
20200416,23350,23900,22800,23500,600166
20200414,23100,24300,22800,23650,843169
20200413,22850,23850,22500,22650,750498
20200410,22100,22950,21900,22850,689544
20200409,22250,22300,21750,22100,712275
20200408,20400,22200,20250,21850,1069596
20200407,21100,21150,20250,20650,776608
20200406,20000,20450,19800,20400,645128
20200403,20200,20450,19200,19600,807176
20200402,19150,20300,18700,20050,833845
20200401,19950,20400,19150,19150,736565
20200331,19300,21500,19300,20500,1394932
20200330,17650,19050,17550,18950,551668
20200327,19200,19400,17800,18450,886352
20200326,18900,19400,18150,18300,807210
20200325,18200,19200,17800,18700,890296
20200324,16500,17850,16000,17350,781275
20200323,15900,16950,15800,15900,733315
20200320,15400,17700,15150,17700,1108678
20200319,17850,18100,14650,15050,1851550
20200318,19850,20100,17650,17650,755478
20200317,18550,20350,18550,19700,785447
20200316,20900,21450,20050,20350,689020
20200313,20000,21500,19200,20750,1525797
20200312,23700,23750,21800,22150,1149867
20200311,24750,24850,23700,24100,461702
20200310,24500,25000,24250,24700,559665
20200309,26300,26300,24700,24850,914767
20200306,27450,27550,26650,26900,379393
20200305,27100,28350,26800,27850,511357
20200304,26350,27100,26350,26850,321104
20200303,26550,27100,26400,26500,417696
20200302,26100,26650,25650,26000,500613
20200228,26450,26650,25950,26250,766579
20200227,27150,27450,26750,26900,356716
20200226,27000,27750,26700,27200,489129
20200225,26650,27500,26650,27350,426134
20200224,27600,27750,26700,26700,706434
20200221,28100,28350,27550,27950,480744
20200220,28550,29050,28150,28200,413317
20200219,29050,29100,28450,28500,293483
20200218,28950,29200,28750,28850,237234
20200217,29350,29350,28550,29050,294576
20200214,29850,29900,29050,29300,410401
20200213,30650,30750,29850,29850,428719
20200212,30100,30700,30050,30700,282729
20200211,30250,30700,30050,30400,229623
20200210,29600,30300,29550,30150,209774
20200207,30250,30500,29800,30050,207305
20200206,29300,30500,29250,30300,530131
20200205,29000,29200,28550,28850,359297
20200204,27800,29000,27800,28550,361755
20200203,27800,28300,27500,27900,437023
20200131,29000,29300,28000,28000,477827
20200130,29150,29550,28700,28850,304409
20200129,29200,29650,28800,29250,306349
20200128,29650,30150,28800,29050,371547
20200123,30200,30600,30000,30300,267112
20200122,30750,30850,30350,30450,226306
20200121,30650,31000,30200,30600,280954
20200120,30100,30950,30000,30650,423298
20200117,30000,30500,30000,30100,295592
20200116,30000,30250,29800,29950,233550
20200115,29250,30350,29250,30050,527863
20200114,29350,29750,29200,29250,268435
20200113,28700,29500,28500,29200,361850
20200110,28200,28850,28050,28700,339244
20200109,28200,28400,27850,28100,588475
20200108,28950,29000,27550,27650,913844
20200107,29450,29600,29000,29250,419123
20200106,30300,30450,29250,29350,426737
20200103,30600,30850,30350,30500,195878
20200102,30900,31000,30500,30500,221803
20191230,30900,31050,30750,31050,196645
20191227,31500,31600,30800,30900,390531
20191226,31800,31900,31550,31900,207228
20191224,31700,31950,31550,31650,160040
20191223,31650,31950,31550,31900,188996
20191220,31600,31750,31200,31750,241631
20191219,31150,31500,31000,31450,206828
20191218,30750,31250,30750,31100,186322
20191217,31000,31150,30500,30950,321958
20191216,32000,32000,30900,31000,396277
20191213,31750,32000,31650,32000,343289
20191212,31200,31550,31000,31500,536929
20191211,30800,31200,30550,31100,233200
20191210,30350,31100,30350,30850,266931
20191209,30400,30750,30400,30400,174283
20191206,30250,30550,30000,30400,242533
20191205,30100,30500,29800,30100,276092
20191204,29900,30400,29650,30100,239423
20191203,29450,30150,28950,30100,271993
20191202,30200,30250,29450,29700,327288
20191129,30850,30850,29950,30000,433441
20191128,30900,31050,30400,30550,365459
20191127,31450,31550,30800,30950,283825
20191126,32000,32550,31100,31100,665334
20191125,31750,32200,31550,31950,232020
20191122,31050,31850,31050,31700,216756
20191121,32050,32200,30750,30950,388822
20191120,32050,32200,31700,32000,220216
20191119,32350,32600,31850,32200,210003
20191118,32700,33100,32200,32450,226789
20191115,31600,32950,31400,32700,440805
20191114,32000,32150,31150,31250,353854
20191113,32250,32500,31850,32000,175862
20191112,32000,32450,31850,32400,194558
20191111,32600,32650,31900,32000,144345
20191108,32250,32700,32150,32550,225502
20191107,31850,32300,31700,32200,224655
20191106,32800,32900,31850,32200,322269
20191105,31650,32750,31600,32750,421287
20191104,31000,31700,30900,31650,362600
20191101,30900,31000,30700,30700,229459
20191031,30950,31250,30850,30900,211499
20191030,30650,31150,30600,30850,370608
20191029,31050,31200,30400,30550,552402
20191028,31350,31450,30800,30950,214787
20191025,31400,31550,30900,31100,365055
20191024,31950,32000,31250,31600,259711
20191023,32050,32300,31650,31900,245193
20191022,32200,32800,31800,32400,266271
20191021,32950,33200,32000,32050,265679
20191018,32200,33400,32200,32800,868849
20191017,31900,32000,31550,31700,205829
20191016,31800,32250,31650,31900,199467
20191015,31550,32150,31450,31650,232885
20191014,31200,31750,31000,31600,280525
20191011,30950,31000,30450,30850,419264
20191010,31050,31250,30350,30600,594155
20191008,31200,31450,30950,31350,279086
20191007,31100,31550,30950,31150,231934
20191004,31800,32000,31000,31300,317711
20191002,32950,32950,32000,32000,284647
20191001,32650,33250,32500,32750,228164
20190930,32200,33100,31800,33000,214447
20190927,33000,33000,31850,32200,298125
20190926,32750,33350,32550,32800,210883
20190925,33400,33600,32350,32550,306474
20190924,33200,33750,33200,33600,191031
20190923,33700,33950,33350,33500,241975
20190920,34000,34000,33300,33800,301162
20190919,34350,34400,33400,33600,305756
20190918,34850,34900,34100,34250,302111
20190917,34800,35250,34600,35000,295123
20190916,34550,35500,34350,35100,566826
20190911,33950,34350,33700,33800,459016
20190910,33200,33950,32600,33550,462618
20190909,32100,33400,31850,32750,379308
20190906,32300,33050,32050,32050,331520
20190905,32000,32850,31950,32300,340664
20190904,31650,32150,31350,31750,311554
20190903,31950,32650,31750,31900,239141
20190902,34000,34650,31850,31900,262257
20190830,32000,32850,31800,32400,382859
20190829,31350,31850,31250,31600,189331
20190828,31200,31850,30950,31400,287339
20190827,31400,31800,30950,31200,366621
20190826,30900,31550,30900,31000,167197
20190823,31600,31950,31300,31650,212050
20190822,32100,32400,31800,32150,242824
20190821,31850,32450,31800,31900,222977
20190820,31650,32150,31400,31850,260776
20190819,31000,32050,30950,31900,265782
20190816,30900,31050,30500,30750,298803
20190814,31800,31850,30950,31150,455604
20190813,32700,32850,31200,31400,591828
20190812,32400,34400,32400,33200,573146
20190809,32400,32950,32050,32600,274311
20190808,31300,32600,31150,32350,490484
20190807,31900,32100,30650,31000,486620
20190806,32000,32750,31500,31900,424675
20190805,32100,32950,31650,32450,465488
20190802,32950,33450,32600,32600,235576
20190801,33450,34050,33000,33250,317212
20190731,33150,34000,33150,33900,321470
20190730,33100,33850,33100,33450,252083
20190729,33200,33650,32300,33250,440088
20190726,33350,33650,32650,33200,324958
20190725,34350,34500,33100,33550,583318
20190724,34750,35100,34450,34500,175120
20190723,34900,35100,34600,34900,229236
20190722,34800,35050,34500,34900,176993
20190719,34450,35050,34400,34800,308401
20190718,34400,35200,34150,34250,505267
20190717,35300,35650,34050,34550,525663
20190716,35450,35850,35400,35550,249028
20190715,36200,36300,35150,35200,320528
20190712,36050,36350,35650,36150,251720
20190711,35650,36300,35600,35850,422555
20190710,35850,36050,34950,35650,600584
20190709,37700,37700,35600,35600,1021937
20190708,38900,39050,37850,37900,323414
20190705,39250,39600,38350,38900,351211
20190704,39350,39700,38950,39150,235459
20190703,40400,40550,39150,39300,338174
20190702,40450,40800,39950,40050,167110
