,open,high,low,close,volume
20201014,70200,70600,69100,69200,353971
20201013,71600,72000,70200,70700,272174
20201012,72500,72500,71400,71400,279787
20201008,72700,72900,71500,72100,389003
20201007,72100,72700,71400,72200,292066
20201006,73900,74400,72300,72700,386414
20201005,71700,74300,71500,73800,449819
20200929,71000,73400,71000,72500,612115
20200928,70900,71200,69600,70000,427749
20200925,71600,72200,68800,70000,612012
20200924,76400,76800,70400,71500,1605148
20200923,72700,73800,69500,72000,675372
20200922,74500,75500,71200,72000,840493
20200921,77800,78600,74400,75700,561967
20200918,79300,80100,77400,78100,477044
20200917,81400,81600,78900,79500,635456
20200916,82100,83200,80000,80600,803432
20200915,78600,89100,76900,81100,3712374
20200914,79200,79300,77500,78100,416880
20200911,79000,80900,77400,78400,565138
20200910,78100,80000,76700,80000,1103534
20200909,75800,80800,75700,76100,1074803
20200908,84100,85400,78400,78400,1534809
20200907,70000,88400,69200,82200,3486985
20200904,65900,70300,65700,69000,853272
20200903,66900,70600,65700,68700,933127
20200902,64500,67700,63900,66200,914269
20200901,61400,63500,61300,63000,412253
20200831,62900,64100,60900,60900,553887
20200828,61700,62500,61300,62300,437369
20200827,62200,62400,60100,60100,452250
20200826,63300,63300,61200,62700,389741
20200825,59500,63500,59500,63400,602646
20200824,57500,59100,56600,58800,387574
20200821,58300,59000,57200,57900,351614
20200820,60100,60700,57300,57600,649718
20200819,60100,62200,59900,60700,459423
20200818,64900,64900,59700,60200,885028
20200814,63100,64200,60400,63800,639637
20200813,64700,65500,61400,62900,735297
20200812,64900,66000,61400,63900,784714
20200811,67100,69600,64600,64800,841912
20200810,61700,67100,60800,66900,1075156
20200807,59600,60700,57200,60400,589577
20200806,59700,62800,57000,57500,1147594
20200805,56100,58800,54500,58200,1189232
20200804,52000,53900,51700,53600,606381
20200803,48750,51300,48650,51200,603757
20200731,49450,49700,48600,48700,314733
20200730,50200,50900,49300,49350,325919
20200729,49600,50400,48900,49850,291818
20200728,50400,51000,49800,49850,302470
20200727,49900,51400,49450,50000,278524
20200724,50700,51100,49650,50200,303161
20200723,50900,51300,49750,51300,469531
20200722,50700,52000,50200,51300,559846
20200721,48700,50900,48150,50500,653869
20200720,48700,49300,47600,48300,423620
20200717,47800,48900,47800,48650,565225
20200716,46250,48750,46150,47750,873522
20200715,46400,46950,45400,46000,692870
20200714,44900,45300,44300,44800,230405
20200713,43000,45150,42900,45000,428892
20200710,44250,44350,42650,42700,427637
20200709,44700,45300,44250,44250,390584
20200708,45050,45200,44400,44700,322971
20200707,46900,46950,45000,45050,399721
20200706,45650,46550,45000,46200,270286
20200703,45800,46200,45300,45650,200589
20200702,46000,46350,45250,45650,169486
20200701,44800,46700,44600,45450,318923
20200630,45050,45550,44500,44500,252313
20200629,45200,45200,44450,44600,302263
20200626,46900,47100,46050,46300,274010
20200625,47000,47400,46250,46400,399502
20200624,47150,48550,47000,48250,413134
20200623,48400,48650,46600,46650,395683
