,open,high,low,close,volume
20201014,23950,24000,23100,23150,348891
20201013,24750,24850,23600,23750,1074852
20201012,24850,25300,24150,24500,934590
20201008,24500,24500,23650,24300,312744
20201007,23350,24200,23300,23900,185763
20201006,24150,24350,23450,23550,195420
20201005,23850,24400,23100,24250,377587
20200929,23100,23950,22800,23800,404465
20200928,22200,23050,22200,22800,151605
20200925,22050,22550,22050,22050,149484
20200924,22100,22550,21950,22000,266682
20200923,22600,23000,22350,22800,200247
20200922,22950,23050,22500,22550,297628
20200921,23750,24050,23200,23400,236629
20200918,24150,24500,23800,24050,260780
20200917,24050,24450,23550,24400,298218
20200916,24450,24500,23900,24050,326700
20200915,25450,25500,24200,24400,643041
20200914,24850,25350,24700,25050,548123
20200911,23750,24500,23500,24400,527647
20200910,22950,23800,22800,23750,549400
20200909,22650,22900,22600,22600,203474
20200908,23700,23900,23000,23000,316518
20200907,22300,23850,22250,23400,493575
20200904,21900,22550,21900,22450,230773
20200903,22650,22850,22500,22700,173931
20200902,22700,22850,22350,22650,225004
20200901,22150,22700,22150,22650,179558
20200831,23100,23150,22150,22150,402235
20200828,22950,23150,22400,22800,250941
20200827,23100,23150,22350,22400,264077
20200826,23450,23600,22800,22950,239765
20200825,22650,23350,22500,23000,276845
20200824,22200,22650,21950,22300,174810
20200821,22300,22950,21800,22300,255789
20200820,23400,23450,22100,22100,502721
20200819,23300,24100,23300,23550,271935
20200818,25550,25650,23350,23500,704736
20200814,25000,26000,24800,25650,761267
20200813,25600,26100,24700,25000,596229
20200812,25450,25500,24600,25500,606433
20200811,23850,25700,23850,25650,1219173
20200810,23150,23700,22900,23600,295664
20200807,23950,24050,23300,23400,204543
20200806,24000,24250,23650,23900,295741
20200805,23250,24000,23000,24000,281372
20200804,23000,23500,22950,23250,186164
20200803,23450,23500,22900,23050,249338
20200731,23150,23850,23150,23650,257185
20200730,23400,23550,23000,23300,216135
20200729,23350,23500,23150,23350,176426
20200728,23600,23850,23400,23550,226488
20200727,23650,24150,23500,23650,207498
20200724,23850,24450,23450,23650,398475
20200723,23900,24150,23400,24050,283895
