,open,high,low,close,volume
20201014,38650,38950,37500,37600,173760
20201013,39700,39750,38400,38700,167756
20201012,38350,39700,38350,39400,235711
20201008,38800,39000,38150,38200,141370
20201007,38550,38700,38250,38550,103080
20201006,38700,39100,38450,38800,164658
20201005,38000,38750,37400,38550,180059
20200929,37400,38200,37250,37750,191408
20200928,36400,37350,35950,37300,211838
20200925,35700,36150,35150,35500,180327
20200924,36400,36950,35100,35200,335056
20200923,39200,39500,36600,37550,432664
20200922,40750,40750,38500,38550,537944
20200921,40450,41650,40250,41300,678795
20200918,39950,40350,39000,39950,438549
20200917,39650,40450,38500,39500,919660
20200916,37000,39600,36950,38800,1031642
20200915,38150,38200,36500,36750,363796
20200914,35850,38250,35500,37400,704162
20200911,35550,35800,35250,35500,118461
20200910,36400,37200,35550,35800,381713
20200909,34900,36150,34600,35900,289560
20200908,37250,37650,35350,35400,591384
20200907,33200,36800,32850,36200,962688
20200904,32050,33450,32050,33150,176521
20200903,33450,33700,33200,33300,156329
20200902,33700,33700,32800,33400,151106
20200901,32000,33650,32000,33400,230516
20200831,32350,32800,31950,32000,130600
20200828,32050,32600,31900,32350,130537
20200827,32200,32350,31850,32000,133231
20200826,32950,32950,32200,32350,131715
20200825,32550,33250,32150,33050,150107
20200824,32000,32300,31300,32200,118778
20200821,31900,32650,31550,32050,149317
20200820,33350,33650,31700,31750,236031
20200819,33350,33850,32950,33450,147477
20200818,35100,35200,33100,33300,361296
20200814,36100,36500,35100,35200,177492
20200813,37000,37300,35850,36050,246086
20200812,36150,36600,35550,36600,185787
20200811,36800,37000,35900,36150,235926
20200810,34800,36950,34500,36550,469910
20200807,35500,35500,34600,35000,186315
20200806,34550,36100,34250,35500,364483
20200805,34600,34750,34050,34500,228718
20200804,34700,35050,34450,34600,174294
20200803,33800,34800,33700,34400,178851
20200731,34400,34400,33600,33700,163127
20200730,34150,34550,34050,34250,118940
20200729,33900,34550,33800,34150,131963
20200728,34550,34900,34000,34050,214548
20200727,34500,35100,34500,34550,136420
20200724,35200,35300,34500,34700,200281
20200723,36300,36500,35150,35700,190705
20200722,35600,36850,35600,36200,309561
20200721,35350,36300,35200,35550,262766
20200720,35000,35100,34400,34950,140414
20200717,35050,35800,34950,35300,205668
20200716,36100,36150,34700,35000,321828
20200715,36400,37200,35250,35600,346332
20200714,37650,37650,35850,35950,444733
20200713,35750,37650,35150,37650,755494
20200710,35500,35650,33950,34300,205054
20200709,35800,36200,35100,35450,204686
20200708,34900,35700,34900,35300,194054
20200707,35550,35600,34650,35300,254714
20200706,33800,35700,33300,35350,672479
20200703,32950,33250,32400,32550,98335
20200702,32950,33200,32500,32700,148787
20200701,32650,34500,32050,32200,366696
20200630,31400,32700,31300,32100,136201
20200629,31300,31650,30900,31350,145112
20200626,32100,32300,31600,32000,106052
20200625,32300,32600,32100,32100,119936
20200624,33000,33300,32700,32950,157283
20200623,32700,33100,32200,32400,162506
20200622,32250,32800,32150,32550,104327
20200619,33050,33100,32200,32500,148946
20200618,31850,32700,31600,32100,136634
20200617,32000,32700,31550,32050,144739
20200616,31400,32500,31150,32400,213714
20200615,33250,33250,30550,30550,325153
20200612,33200,33700,32900,33350,315375
20200611,34800,35950,34200,35200,296982
20200610,35300,35600,34450,35000,199117
20200609,35600,36100,34800,35250,223830
