,open,high,low,close,volume
202010141530,38500,38500,38500,38500,9255
202010141520,38800,38800,38550,38650,9086
202010141515,38750,38800,38750,38800,8496
202010141510,38700,38800,38700,38800,8759
202010141505,38600,38750,38600,38750,10460
202010141500,38500,38700,38500,38600,8544
202010141455,38350,38600,38350,38550,15037
202010141450,38050,38400,38000,38400,8269
202010141445,38050,38100,37950,38050,7974
202010141440,38150,38150,38000,38100,4057
202010141435,38050,38200,38050,38150,3547
202010141430,38200,38200,38050,38100,4257
202010141425,38200,38250,38050,38200,4256
202010141420,38250,38250,38100,38250,7957
202010141415,38250,38300,38250,38250,5014
202010141410,38200,38350,38150,38300,6347
202010141405,38150,38200,38150,38150,2705
202010141400,38200,38200,38150,38200,3185
202010141355,38200,38200,38150,38200,3889
202010141350,38150,38200,38150,38200,2973
202010141345,38250,38250,38150,38200,5291
202010141340,38200,38250,38200,38200,4487
202010141335,38200,38200,38150,38200,3440
202010141330,38050,38200,38050,38200,3088
202010141325,38050,38100,37950,38100,5497
202010141320,37950,38050,37900,38050,4350
202010141315,37950,37950,37850,37950,11651
202010141310,37900,37950,37900,37950,1233
202010141305,37950,37950,37900,37900,1251
202010141300,37900,37950,37900,37900,1003
202010141255,37950,37950,37900,37950,899
202010141250,37900,37950,37900,37900,1477
202010141245,37900,37950,37900,37950,570
202010141240,37950,37950,37900,37900,570
202010141235,37900,37950,37850,37950,1458
202010141230,37850,37900,37850,37900,3934
202010141225,37850,37900,37850,37900,1072
202010141220,37850,37900,37800,37900,2789
202010141215,37850,37850,37800,37850,845
202010141210,37850,37850,37800,37850,909
202010141205,37850,37850,37800,37850,825
202010141200,37850,37850,37750,37800,5660
202010141155,37800,37850,37800,37800,2435
202010141150,37850,37850,37800,37800,1788
202010141145,37850,37900,37800,37800,1794
202010141140,37850,37900,37850,37850,1583
202010141135,37900,37950,37850,37850,4756
202010141130,37900,37950,37900,37900,1019
202010141125,37950,37950,37900,37950,1371
202010141120,37900,37950,37900,37900,1116
202010141115,37900,37950,37900,37950,2763
202010141110,37850,37950,37800,37900,4654
202010141105,37850,37850,37800,37800,2541
202010141100,37900,37900,37850,37850,3236
202010141055,37950,37950,37850,37900,4130
202010141050,37900,37950,37900,37900,1037
202010141045,37950,37950,37900,37950,939
202010141040,37950,38000,37900,37950,4107
202010141035,37900,38000,37850,37900,2308
202010141030,37750,37950,37750,37900,3847
202010141025,37900,37900,37750,37750,11594
202010141020,37950,37950,37900,37900,4148
202010141015,37900,38000,37850,37950,6209
202010141010,37800,37900,37750,37900,4245
202010141005,37850,37850,37750,37800,6909
202010141000,37800,37850,37800,37850,3268
202010140955,37850,37900,37800,37800,3605
202010140950,38000,38050,37800,37900,13818
202010140945,38050,38100,38000,38000,3118
202010140940,38100,38100,38050,38050,2637
202010140935,38050,38100,38050,38050,1588
202010140930,38200,38200,38000,38050,6083
202010140925,38000,38250,38000,38200,4289
202010140920,37850,38000,37850,38000,8213
202010140915,37950,37950,37800,37850,15086
202010140910,38100,38250,37900,37950,22195
202010140905,38650,38650,38050,38100,12480
202010131530,38700,38700,38700,38700,5816
202010131520,38750,38750,38650,38650,2509
202010131515,38750,38750,38700,38700,4743
202010131510,38800,38800,38700,38750,4845
202010131505,38750,38800,38700,38750,8051
202010131500,38800,38800,38750,38750,4334
202010131455,38750,38800,38750,38800,5680
202010131450,38800,38800,38750,38750,5717
202010131445,38750,38800,38700,38800,5661
202010131440,38650,38750,38650,38700,4972
202010131435,38700,38700,38650,38650,2419
202010131430,38650,38700,38650,38650,3683
202010131425,38700,38700,38600,38700,8441
202010131420,38650,38700,38600,38650,3849
202010131415,38650,38650,38600,38650,3957
202010131410,38600,38650,38550,38600,6885
202010131405,38600,38600,38550,38550,2093
202010131400,38550,38600,38500,38600,3687
202010131355,38600,38600,38450,38500,5214
202010131350,38600,38600,38550,38550,2773
202010131345,38600,38600,38550,38600,3171
202010131340,38600,38600,38550,38600,2273
202010131335,38600,38600,38550,38600,2160
202010131330,38550,38600,38500,38600,3476
202010131325,38550,38550,38500,38550,2358
202010131320,38500,38550,38500,38500,1503
202010131315,38500,38550,38450,38550,2504
202010131310,38500,38500,38450,38500,2599
202010131305,38550,38550,38450,38500,1995
202010131300,38500,38550,38450,38550,5553
202010131255,38550,38550,38500,38500,2128
202010131250,38500,38550,38500,38500,1345
202010131245,38500,38550,38500,38550,2233
202010131240,38500,38550,38500,38550,2097
202010131235,38550,38550,38500,38550,1785
202010131230,38450,38550,38450,38550,7046
202010131225,38600,38600,38500,38500,2053
202010131220,38600,38600,38500,38550,2243
202010131215,38550,38550,38500,38550,1556
202010131210,38550,38600,38500,38500,2311
202010131205,38600,38600,38550,38600,3767
202010131200,38500,38600,38500,38550,3393
202010131155,38450,38500,38400,38500,3959
202010131150,38300,38450,38300,38400,3074
202010131145,38250,38350,38250,38350,4227
202010131140,38350,38350,38250,38250,3659
202010131135,38250,38350,38250,38350,4078
202010131130,38350,38400,38250,38250,6817
202010131125,38300,38350,38300,38350,2356
202010131120,38400,38400,38300,38350,3535
202010131115,38350,38400,38350,38400,1230
202010131110,38400,38450,38350,38400,2283
202010131105,38400,38400,38350,38400,2712
202010131100,38350,38400,38350,38400,1218
202010131055,38300,38400,38300,38350,1136
202010131050,38350,38350,38300,38300,3508
202010131045,38400,38400,38300,38350,3030
202010131040,38350,38450,38350,38400,1662
202010131035,38500,38500,38350,38350,2413
202010131030,38450,38500,38400,38450,1739
202010131025,38450,38500,38400,38450,1586
202010131020,38400,38450,38350,38450,1575
202010131015,38400,38400,38300,38400,7496
202010131010,38500,38550,38300,38350,3526
202010131005,38600,38650,38500,38500,3719
