,open,high,low,close,volume
202010141530,8090,8090,8090,8090,92649
202010141520,8100,8100,8090,8090,16289
202010141515,8090,8100,8090,8090,14202
202010141510,8090,8100,8090,8090,13506
202010141505,8100,8100,8090,8100,15243
202010141500,8080,8110,8080,8100,15307
202010141455,8090,8100,8080,8090,12939
202010141450,8090,8100,8080,8100,12565
202010141445,8090,8090,8080,8090,12205
202010141440,8090,8100,8080,8090,6700
202010141435,8090,8090,8080,8090,28033
202010141430,8080,8090,8080,8090,10902
202010141425,8080,8090,8080,8080,8644
202010141420,8090,8100,8080,8080,26748
202010141415,8090,8100,8090,8090,4646
202010141410,8090,8100,8090,8090,4205
202010141405,8090,8100,8090,8090,73067
202010141400,8100,8110,8090,8100,5390
202010141355,8100,8110,8100,8100,27567
202010141350,8100,8110,8100,8100,8327
202010141345,8100,8110,8100,8100,2687
202010141340,8110,8110,8100,8100,6878
202010141335,8100,8110,8100,8100,7174
202010141330,8110,8110,8100,8100,1791
202010141325,8110,8110,8100,8100,941
202010141320,8100,8110,8100,8110,14430
202010141315,8110,8110,8100,8100,4767
202010141310,8100,8110,8100,8110,10416
202010141305,8110,8110,8100,8100,1578
202010141300,8100,8110,8100,8110,10334
202010141255,8120,8120,8100,8110,3705
202010141250,8120,8120,8110,8110,5912
202010141245,8110,8120,8110,8110,4788
202010141240,8130,8130,8110,8110,1848
202010141235,8100,8130,8100,8120,27584
202010141230,8100,8110,8100,8100,3545
202010141225,8110,8110,8100,8110,4729
202010141220,8100,8110,8100,8110,1746
202010141215,8110,8110,8100,8100,1892
202010141210,8100,8110,8100,8110,1033
202010141205,8100,8110,8090,8110,6257
202010141200,8100,8110,8090,8090,6046
202010141155,8110,8110,8100,8110,2717
202010141150,8100,8110,8090,8110,6396
202010141145,8100,8100,8090,8100,8812
202010141140,8100,8100,8090,8100,17576
202010141135,8090,8100,8090,8100,3491
202010141130,8100,8100,8090,8100,3390
202010141125,8100,8100,8090,8090,5841
202010141120,8100,8100,8090,8100,3496
202010141115,8090,8100,8090,8100,1970
202010141110,8090,8100,8080,8090,27096
202010141105,8090,8100,8080,8090,72959
202010141100,8090,8100,8090,8100,5062
202010141055,8100,8100,8090,8100,5732
202010141050,8100,8100,8090,8100,13706
202010141045,8090,8100,8090,8100,10839
202010141040,8100,8100,8090,8090,24998
202010141035,8100,8100,8090,8090,5317
202010141030,8100,8100,8090,8100,20839
202010141025,8100,8100,8090,8100,26058
202010141020,8100,8100,8090,8100,13901
202010141015,8100,8100,8090,8100,13648
202010141010,8100,8100,8090,8100,25177
202010141005,8100,8110,8090,8090,82581
202010141000,8110,8120,8100,8100,64671
202010140955,8120,8120,8110,8110,9903
202010140950,8120,8130,8110,8120,47610
202010140945,8130,8130,8120,8130,7904
202010140940,8140,8140,8120,8130,10580
202010140935,8130,8140,8120,8130,41235
202010140930,8130,8140,8120,8120,37008
202010140925,8140,8140,8130,8140,1995
202010140920,8130,8140,8110,8140,29096
202010140915,8120,8140,8110,8130,35801
202010140910,8150,8160,8120,8120,48835
202010140905,8150,8160,8140,8160,23399
202010131530,8160,8160,8160,8160,71675
202010131520,8140,8160,8140,8160,11183
202010131515,8140,8150,8140,8140,7993
202010131510,8140,8150,8130,8140,34444
202010131505,8140,8150,8130,8130,11776
202010131500,8130,8150,8130,8140,11261
202010131455,8140,8150,8130,8140,43353
202010131450,8140,8150,8140,8140,20670
202010131445,8140,8150,8140,8140,8306
202010131440,8140,8150,8140,8140,5519
202010131435,8140,8150,8140,8140,5299
202010131430,8150,8150,8140,8150,6236
202010131425,8140,8150,8140,8140,6361
202010131420,8140,8150,8140,8140,4553
202010131415,8150,8150,8140,8140,18578
202010131410,8140,8150,8140,8140,6898
202010131405,8140,8150,8140,8140,8040
202010131400,8140,8150,8140,8140,6479
202010131355,8140,8150,8140,8140,11853
202010131350,8140,8150,8140,8140,5159
202010131345,8140,8150,8130,8150,9421
202010131340,8140,8140,8130,8130,7670
202010131335,8130,8140,8130,8140,12235
202010131330,8130,8140,8120,8140,55177
202010131325,8140,8140,8130,8130,6754
202010131320,8130,8140,8130,8140,6049
202010131315,8140,8140,8130,8130,4124
202010131310,8140,8140,8130,8130,4913
202010131305,8130,8140,8130,8130,6663
202010131300,8130,8140,8130,8130,3190
202010131255,8130,8140,8130,8130,7683
202010131250,8140,8140,8130,8130,7948
202010131245,8130,8140,8130,8130,3390
202010131240,8130,8140,8130,8130,5741
202010131235,8130,8140,8130,8140,4005
202010131230,8140,8150,8130,8130,8090
202010131225,8140,8150,8140,8150,8195
202010131220,8140,8150,8140,8150,5384
202010131215,8140,8150,8140,8140,5584
202010131210,8140,8150,8140,8140,4692
202010131205,8140,8150,8140,8140,3916
202010131200,8140,8150,8140,8140,4431
202010131155,8130,8140,8130,8140,12273
202010131150,8130,8140,8130,8140,7300
202010131145,8130,8140,8120,8130,16345
202010131140,8120,8130,8120,8130,9710
202010131135,8130,8140,8120,8120,16641
202010131130,8140,8140,8130,8140,5610
202010131125,8130,8140,8130,8140,7407
202010131120,8130,8140,8130,8130,13009
202010131115,8130,8140,8130,8140,10516
202010131110,8130,8140,8130,8140,14177
202010131105,8130,8140,8120,8140,10174
202010131100,8120,8130,8120,8130,7898
202010131055,8100,8120,8100,8120,7592
202010131050,8120,8120,8100,8110,41514
202010131045,8130,8130,8110,8120,49507
202010131040,8130,8130,8120,8130,10721
202010131035,8130,8130,8120,8130,14406
202010131030,8130,8130,8120,8130,4825
202010131025,8130,8140,8120,8120,13048
202010131020,8120,8130,8120,8130,9157
202010131015,8130,8130,8120,8130,7970
202010131010,8130,8130,8120,8120,24836
202010131005,8130,8140,8130,8130,11764
202010131000,8140,8140,8120,8140,13895
202010130955,8130,8140,8120,8140,13745
202010130950,8120,8140,8120,8130,12578
202010130945,8140,8150,8120,8120,29034
202010130940,8150,8150,8130,8140,12598
202010130935,8150,8150,8130,8140,67830
202010130930,8150,8150,8130,8140,9683
202010130925,8140,8150,8130,8150,23196
202010130920,8160,8160,8140,8150,15165
202010130915,8160,8160,8150,8150,23671
202010130910,8160,8170,8150,8160,22519
202010130905,8150,8170,8150,8160,54854
202010121530,8140,8140,8140,8140,98287
202010121520,8130,8140,8120,8120,15480
202010121515,8120,8140,8120,8130,25007
202010121510,8140,8150,8120,8120,51318
202010121505,8140,8150,8140,8140,35855
202010121500,8140,8150,8130,8140,11880
202010121455,8140,8140,8130,8130,26628
202010121450,8130,8140,8130,8130,5671
202010121445,8130,8140,8130,8130,6108
202010121440,8130,8140,8130,8130,24344
202010121435,8130,8140,8130,8130,3815
202010121430,8140,8150,8130,8130,15008
202010121425,8150,8150,8140,8140,18130
202010121420,8140,8150,8140,8150,18977
202010121415,8130,8150,8130,8140,35129
202010121410,8130,8140,8120,8130,30175
202010121405,8120,8140,8120,8130,21261
202010121400,8130,8140,8120,8120,34140
202010121355,8140,8140,8130,8140,13847
202010121350,8130,8140,8130,8130,5791
202010121345,8140,8140,8130,8130,11065
202010121340,8140,8140,8130,8130,5289
202010121335,8130,8140,8130,8130,9362
202010121330,8130,8140,8130,8140,2869
202010121325,8130,8140,8130,8130,7621
202010121320,8130,8140,8130,8130,9100
202010121315,8140,8140,8130,8130,16395
202010121310,8130,8140,8120,8130,10812
202010121305,8120,8140,8120,8130,46543
202010121300,8120,8130,8120,8120,20538
202010121255,8130,8130,8120,8130,13095
202010121250,8130,8130,8120,8120,7162
202010121245,8120,8130,8120,8120,9868
202010121240,8120,8130,8120,8120,5610
202010121235,8120,8130,8120,8130,3502
202010121230,8120,8130,8120,8130,14406
202010121225,8120,8130,8120,8120,4337
202010121220,8130,8130,8120,8130,3573
202010121215,8130,8130,8120,8130,2145
202010121210,8130,8140,8120,8120,17961
202010121205,8130,8130,8120,8130,24656
202010121200,8130,8140,8130,8130,4879
202010121155,8130,8140,8130,8140,4538
202010121150,8130,8140,8130,8140,15177
202010121145,8130,8140,8130,8130,1486
202010121140,8140,8150,8130,8130,6249
202010121135,8150,8150,8140,8140,7105
202010121130,8140,8150,8130,8140,14677
202010121125,8140,8150,8130,8140,41540
202010121120,8130,8140,8130,8140,8857
202010121115,8140,8140,8130,8130,11757
202010121110,8130,8150,8130,8140,14158
202010121105,8130,8140,8120,8140,15871
202010121100,8120,8130,8120,8130,25469
202010121055,8110,8120,8110,8120,7918
202010121050,8110,8120,8100,8110,17624
202010121045,8110,8120,8110,8110,6742
202010121040,8110,8120,8100,8120,12290
202010121035,8110,8110,8100,8100,8529
202010121030,8110,8120,8100,8110,39459
202010121025,8110,8110,8100,8110,7665
202010121020,8110,8110,8100,8110,4517
202010121015,8100,8110,8090,8110,26252
202010121010,8110,8110,8090,8100,22061
202010121005,8120,8120,8100,8100,16506
202010121000,8100,8120,8090,8110,22000
202010120955,8110,8120,8080,8100,172950
202010120950,8130,8130,8110,8120,37869
202010120945,8130,8130,8120,8130,8735
202010120940,8130,8130,8120,8120,9992
202010120935,8120,8130,8120,8120,23355
202010120930,8130,8130,8110,8120,40816
202010120925,8120,8130,8110,8130,22449
202010120920,8130,8130,8110,8120,71503
202010120915,8120,8140,8110,8130,67236
202010120910,8140,8150,8120,8120,55929
202010120905,8150,8160,8130,8140,95583
202010081530,8150,8150,8150,8150,335273
202010081520,8160,8160,8140,8140,44378
202010081515,8160,8160,8150,8160,16353
202010081510,8160,8160,8140,8150,26502
202010081505,8140,8160,8140,8150,23239
202010081500,8140,8160,8140,8140,6246
202010081455,8140,8160,8140,8150,8995
202010081450,8150,8160,8140,8140,20316
202010081445,8150,8160,8140,8150,23252
202010081440,8130,8150,8130,8140,16028
202010081435,8130,8150,8130,8130,12857
202010081430,8130,8140,8130,8130,4577
202010081425,8130,8150,8130,8130,6258
202010081420,8130,8140,8130,8130,10704
202010081415,8140,8140,8130,8130,17643
202010081410,8130,8140,8130,8130,7521
202010081405,8140,8150,8130,8130,6399
202010081400,8140,8150,8130,8140,30922
202010081355,8140,8150,8140,8140,3833
202010081350,8140,8160,8140,8150,8510
202010081345,8150,8150,8140,8140,6070
202010081340,8150,8150,8140,8140,2218
202010081335,8150,8160,8140,8150,3206
202010081330,8150,8160,8140,8150,21552
202010081325,8150,8160,8150,8150,3485
202010081320,8150,8160,8150,8150,11464
202010081315,8160,8160,8150,8150,19094
202010081310,8160,8160,8150,8160,5679
202010081305,8150,8160,8150,8150,17269
202010081300,8160,8160,8150,8160,6645
202010081255,8150,8160,8150,8150,3866
202010081250,8160,8160,8150,8150,8390
202010081245,8160,8160,8150,8150,3362
202010081240,8160,8160,8150,8160,9921
202010081235,8160,8160,8150,8160,1179
202010081230,8150,8160,8150,8150,17783
202010081225,8160,8160,8140,8150,21502
202010081220,8160,8160,8150,8160,1436
202010081215,8150,8160,8150,8150,6235
202010081210,8160,8160,8150,8160,943
202010081205,8160,8160,8140,8160,6978
202010081200,8150,8160,8140,8160,8847
202010081155,8150,8150,8140,8150,2490
202010081150,8150,8150,8150,8150,7220
202010081145,8140,8150,8140,8150,5884
202010081140,8140,8150,8130,8150,5763
202010081135,8130,8140,8130,8140,22775
202010081130,8140,8140,8130,8130,17804
202010081125,8140,8140,8130,8140,10063
202010081120,8140,8140,8120,8140,43751
202010081115,8130,8140,8130,8140,3360
202010081110,8150,8150,8130,8130,23711
202010081105,8150,8150,8140,8150,5173
202010081100,8150,8150,8140,8150,4715
202010081055,8140,8140,8130,8140,23953
202010081050,8130,8140,8130,8140,6328
202010081045,8140,8140,8130,8140,5517
202010081040,8140,8150,8140,8140,18909
202010081035,8140,8140,8130,8130,2899
202010081030,8150,8150,8140,8140,33433
202010081025,8160,8160,8140,8140,40773
202010081020,8160,8160,8150,8160,11759
202010081015,8160,8170,8160,8160,38197
202010081010,8160,8170,8160,8170,4643
202010081005,8160,8170,8160,8170,10748
202010081000,8170,8180,8160,8170,29932
202010080955,8180,8180,8170,8170,2307
202010080950,8160,8180,8160,8170,116048
202010080945,8160,8170,8160,8170,1959
202010080940,8170,8180,8160,8160,31238
202010080935,8170,8180,8160,8180,13031
202010080930,8170,8180,8160,8170,35498
202010080925,8170,8170,8160,8170,18062
202010080920,8180,8180,8160,8170,40617
202010080915,8170,8180,8170,8180,28060
202010080910,8170,8180,8150,8170,39838
202010080905,8180,8190,8160,8170,52977
202010071530,8160,8160,8160,8160,88901
202010071520,8150,8170,8150,8160,22088
202010071515,8160,8170,8150,8150,11518
202010071510,8170,8170,8150,8170,11617
202010071505,8160,8180,8160,8160,22340
202010071500,8160,8170,8160,8170,5133
202010071455,8170,8180,8160,8160,7745
202010071450,8160,8180,8160,8170,42934
202010071445,8160,8170,8150,8170,42300
202010071440,8160,8170,8150,8160,42647
202010071435,8150,8160,8150,8150,5073
202010071430,8160,8160,8150,8150,35679
202010071425,8150,8160,8150,8150,4519
202010071420,8150,8160,8150,8160,32573
202010071415,8150,8160,8150,8150,8029
202010071410,8150,8160,8140,8160,12278
202010071405,8150,8160,8140,8160,15441
202010071400,8150,8160,8140,8150,65915
202010071355,8160,8160,8150,8150,6442
202010071350,8160,8160,8150,8160,16268
202010071345,8150,8160,8140,8150,12189
202010071340,8140,8150,8130,8150,10477
202010071335,8150,8150,8130,8140,12763
202010071330,8150,8150,8140,8140,18328
202010071325,8130,8150,8130,8150,24879
202010071320,8120,8140,8120,8130,12140
202010071315,8120,8130,8120,8120,5281
202010071310,8130,8140,8120,8120,11267
202010071305,8120,8130,8120,8120,7713
202010071300,8130,8130,8120,8120,11014
202010071255,8140,8140,8130,8140,3250
202010071250,8120,8130,8110,8130,44515
202010071245,8110,8130,8110,8120,28765
202010071240,8110,8120,8110,8110,4269
202010071235,8110,8120,8100,8110,13971
202010071230,8100,8120,8100,8110,15072
202010071225,8100,8110,8100,8100,8172
202010071220,8110,8120,8100,8110,15910
202010071215,8110,8110,8100,8110,11705
202010071210,8120,8120,8110,8110,2738
202010071205,8100,8110,8100,8110,6237
202010071200,8100,8120,8100,8110,9049
202010071155,8090,8110,8090,8100,10473
202010071150,8090,8100,8080,8080,26573
202010071145,8100,8100,8090,8090,5597
202010071140,8100,8110,8100,8100,1860
202010071135,8100,8110,8090,8100,14041
202010071130,8090,8110,8090,8100,6016
202010071125,8090,8100,8080,8080,20147
202010071120,8100,8100,8090,8090,15925
202010071115,8110,8110,8090,8110,6583
202010071110,8100,8110,8090,8110,18728
202010071105,8100,8110,8090,8110,8343
202010071100,8100,8100,8090,8090,1630
202010071055,8080,8100,8080,8090,13958
202010071050,8080,8090,8070,8080,5892
202010071045,8080,8090,8070,8080,10464
202010071040,8080,8080,8070,8070,8186
202010071035,8080,8080,8070,8080,8753
202010071030,8080,8080,8070,8080,7585
202010071025,8080,8080,8070,8080,5022
202010071020,8080,8090,8070,8080,3859
202010071015,8070,8080,8070,8070,12406
202010071010,8060,8080,8060,8080,13714
202010071005,8060,8060,8050,8060,19285
202010071000,8060,8060,8050,8060,11721
202010070955,8050,8060,8050,8060,2150
202010070950,8050,8060,8040,8050,8069
202010070945,8050,8050,8040,8050,18775
202010070940,8050,8060,8040,8040,17556
202010070935,8070,8080,8050,8050,42666
202010070930,8070,8070,8060,8070,19768
202010070925,8050,8080,8050,8070,21755
202010070920,8070,8070,8050,8060,35887
202010070915,8090,8090,8070,8070,10508
202010070910,8050,8090,8040,8090,30585
202010070905,8090,8090,8050,8050,55525
202010061530,8110,8110,8110,8110,60616
202010061520,8100,8110,8100,8110,17825
202010061515,8110,8120,8100,8110,73287
202010061510,8120,8120,8110,8110,4161
202010061505,8110,8120,8110,8110,7133
202010061500,8110,8120,8110,8120,4782
202010061455,8110,8120,8110,8110,4275
202010061450,8110,8130,8110,8120,7729
202010061445,8110,8120,8110,8110,5545
202010061440,8120,8130,8110,8110,5224
202010061435,8110,8130,8110,8120,11950
202010061430,8120,8130,8110,8110,6107
202010061425,8110,8130,8110,8120,23173
202010061420,8110,8120,8110,8110,5910
202010061415,8110,8120,8110,8110,5202
202010061410,8110,8120,8110,8110,6783
202010061405,8110,8120,8110,8110,4095
202010061400,8110,8120,8110,8120,3867
202010061355,8120,8130,8110,8110,5663
202010061350,8110,8120,8110,8120,13768
202010061345,8110,8120,8110,8110,2190
202010061340,8110,8120,8110,8110,9102
202010061335,8120,8130,8110,8110,7727
202010061330,8120,8130,8110,8120,29313
202010061325,8120,8130,8120,8120,8152
202010061320,8120,8130,8120,8120,3985
202010061315,8120,8130,8120,8120,6790
202010061310,8120,8130,8120,8120,7928
202010061305,8120,8130,8120,8120,2206
202010061300,8120,8130,8120,8120,3204
202010061255,8130,8130,8120,8120,42759
202010061250,8120,8130,8120,8120,33325
202010061245,8130,8130,8120,8120,2124
202010061240,8140,8140,8120,8130,25297
202010061235,8120,8140,8120,8140,16244
202010061230,8130,8140,8120,8120,26348
202010061225,8130,8140,8130,8130,5880
202010061220,8130,8140,8130,8130,10323
202010061215,8120,8140,8120,8130,2747
202010061210,8120,8140,8120,8130,5959
202010061205,8130,8140,8120,8120,27426
202010061200,8130,8140,8120,8130,7773
202010061155,8130,8150,8120,8130,20430
202010061150,8120,8130,8120,8120,3877
202010061145,8120,8130,8120,8120,3571
202010061140,8120,8130,8120,8120,22800
202010061135,8130,8140,8120,8120,11339
202010061130,8130,8140,8130,8130,3895
202010061125,8130,8140,8130,8130,4522
202010061120,8160,8160,8130,8130,21168
202010061115,8150,8160,8150,8150,3224
202010061110,8150,8160,8150,8150,4399
202010061105,8150,8160,8150,8150,3642
202010061100,8140,8160,8140,8160,30435
202010061055,8140,8150,8130,8140,3244
202010061050,8140,8150,8130,8140,9543
202010061045,8130,8150,8130,8140,4289
202010061040,8130,8150,8120,8140,9272
202010061035,8120,8130,8120,8120,3756
202010061030,8120,8130,8120,8120,7741
202010061025,8120,8130,8120,8120,7251
202010061020,8150,8160,8120,8120,73176
202010061015,8160,8160,8150,8150,3527
202010061010,8150,8170,8150,8160,14462
202010061005,8170,8180,8150,8160,34225
202010061000,8160,8180,8160,8180,40132
202010060955,8160,8170,8150,8160,14416
202010060950,8150,8160,8150,8160,9174
202010060945,8150,8160,8140,8150,27563
202010060940,8160,8170,8150,8160,23763
202010060935,8150,8160,8150,8160,9767
202010060930,8160,8160,8140,8150,67068
202010060925,8170,8170,8150,8160,32877
202010060920,8150,8180,8150,8170,80287
202010060915,8160,8160,8140,8140,30418
202010060910,8160,8170,8150,8150,25494
202010060905,8120,8170,8120,8160,67325
202010051530,8110,8110,8110,8110,100452
202010051520,8120,8130,8120,8130,30015
202010051515,8130,8130,8120,8120,15545
202010051510,8130,8140,8120,8130,27842
202010051505,8140,8150,8130,8130,19724
202010051500,8140,8150,8130,8140,34299
202010051455,8130,8140,8130,8130,4202
202010051450,8120,8140,8120,8130,38328
202010051445,8120,8130,8120,8120,2610
202010051440,8130,8130,8120,8120,4357
202010051435,8120,8130,8120,8130,1767
202010051430,8130,8130,8120,8130,4315
202010051425,8120,8130,8120,8130,11578
202010051420,8120,8140,8120,8120,24245
202010051415,8110,8130,8110,8120,27613
202010051410,8120,8120,8110,8110,1796
202010051405,8110,8120,8110,8110,2992
202010051400,8130,8130,8110,8110,33786
202010051355,8120,8130,8120,8120,5939
202010051350,8120,8130,8120,8120,2258
202010051345,8120,8130,8120,8120,8262
202010051340,8110,8130,8110,8120,4246
202010051335,8120,8120,8110,8110,32368
202010051330,8120,8130,8120,8120,4162
202010051325,8120,8130,8120,8120,8718
202010051320,8120,8130,8120,8120,8190
202010051315,8130,8130,8120,8120,10287
202010051310,8140,8150,8130,8130,39748
202010051305,8140,8150,8140,8140,14774
202010051300,8150,8160,8140,8140,29217
202010051255,8160,8160,8150,8160,7683
202010051250,8150,8160,8150,8150,7953
202010051245,8150,8160,8150,8150,2652
202010051240,8160,8160,8150,8150,2381
202010051235,8150,8160,8150,8150,5678
202010051230,8150,8160,8150,8160,7817
202010051225,8150,8160,8150,8160,12317
202010051220,8150,8160,8150,8150,2003
202010051215,8160,8160,8150,8160,3077
202010051210,8150,8160,8150,8150,1345
202010051205,8150,8170,8150,8150,19398
202010051200,8160,8170,8150,8150,8919
202010051155,8170,8170,8160,8170,5700
202010051150,8160,8170,8150,8160,40853
202010051145,8170,8170,8150,8150,32689
202010051140,8160,8170,8160,8170,3296
202010051135,8170,8180,8160,8160,13861
202010051130,8160,8180,8160,8170,15315
202010051125,8170,8170,8160,8170,11628
202010051120,8170,8180,8160,8170,91887
202010051115,8160,8170,8150,8160,63829
202010051110,8150,8160,8150,8150,11948
202010051105,8160,8160,8150,8150,33319
202010051100,8150,8160,8150,8150,15232
202010051055,8150,8160,8140,8150,42369
202010051050,8130,8150,8130,8150,25187
202010051045,8130,8140,8130,8130,5687
202010051040,8140,8140,8130,8130,7308
202010051035,8140,8140,8130,8140,6380
202010051030,8120,8150,8120,8130,15758
202010051025,8150,8150,8120,8130,28586
202010051020,8160,8160,8140,8150,52828
202010051015,8150,8160,8140,8150,70874
202010051010,8120,8150,8120,8140,75017
202010051005,8110,8130,8100,8130,75885
202010051000,8100,8110,8090,8100,10870
202010050955,8100,8110,8100,8100,17633
202010050950,8100,8110,8100,8100,12411
202010050945,8120,8120,8100,8110,19560
202010050940,8100,8120,8100,8120,34261
202010050935,8100,8130,8100,8100,67731
202010050930,8120,8120,8090,8090,47742
202010050925,8120,8130,8110,8110,32271
202010050920,8100,8130,8090,8120,87182
202010050915,8090,8110,8080,8100,67574
202010050910,8050,8090,8050,8080,90660
202010050905,8040,8060,8010,8060,116076
202009291530,8010,8010,8010,8010,77914
202009291520,8030,8030,8000,8010,40657
202009291515,8020,8040,8020,8030,34331
202009291510,8030,8040,8020,8030,45874
202009291505,8030,8040,8030,8040,9112
202009291500,8040,8040,8030,8030,7275
202009291455,8030,8040,8020,8040,12222
202009291450,8030,8030,8020,8030,9671
202009291445,8030,8030,8020,8030,4627
202009291440,8030,8030,8020,8030,10300
