,open,high,low,close,volume
202010141530,27950,27950,27950,27950,236496
202010141520,28000,28000,27950,27950,24518
202010141515,27950,28000,27950,28000,12580
202010141510,28000,28000,27950,28000,8891
202010141505,28000,28050,27950,28000,92178
202010141500,28050,28050,28000,28000,9513
202010141455,28000,28050,28000,28000,14544
202010141450,28000,28050,28000,28050,9617
202010141445,28000,28050,28000,28000,14023
202010141440,28000,28050,28000,28000,19382
202010141435,28050,28050,28000,28050,8151
202010141430,28000,28050,28000,28000,7953
202010141425,28050,28050,28000,28000,8668
202010141420,28050,28050,28000,28050,5446
202010141415,28050,28050,28000,28000,15919
202010141410,28050,28050,28000,28000,3958
202010141405,28000,28050,28000,28050,9063
202010141400,28000,28050,28000,28050,7457
202010141355,28050,28050,28000,28000,5828
202010141350,28050,28050,28000,28000,8745
202010141345,28050,28050,28000,28050,2676
202010141340,28050,28050,28000,28000,3872
202010141335,28000,28050,28000,28000,19421
202010141330,28100,28100,28000,28050,35126
202010141325,28050,28100,28050,28100,1698
202010141320,28100,28150,28050,28050,38583
202010141315,28100,28100,28050,28100,15402
202010141310,28050,28100,28050,28050,3507
202010141305,28050,28100,28050,28050,11764
202010141300,28000,28100,28000,28100,86611
202010141255,28000,28050,28000,28000,5227
202010141250,28050,28050,28000,28000,2258
202010141245,28050,28050,28000,28050,3949
202010141240,28050,28050,28000,28050,5182
202010141235,28050,28050,28000,28050,2833
202010141230,28050,28050,28000,28050,5518
202010141225,28050,28100,28000,28050,30259
202010141220,27950,28050,27950,28050,39091
202010141215,27950,28000,27950,28000,4804
202010141210,27950,28000,27950,28000,17951
202010141205,28000,28000,27950,28000,9614
202010141200,28000,28000,27950,27950,4635
202010141155,28000,28000,27950,27950,5644
202010141150,28000,28000,27950,28000,15213
202010141145,28000,28000,27950,27950,37010
202010141140,27950,28000,27950,27950,5238
202010141135,27950,28000,27950,28000,4764
202010141130,28000,28000,27950,27950,3248
202010141125,27950,28000,27900,28000,12662
202010141120,27950,27950,27900,27950,9318
202010141115,27900,27950,27900,27950,28998
202010141110,27950,27950,27900,27950,13955
202010141105,28000,28000,27900,27950,72501
202010141100,28000,28000,27950,27950,6406
202010141055,28000,28000,27950,27950,9243
202010141050,28000,28050,27950,28000,107174
202010141045,28050,28050,28000,28050,15254
202010141040,28050,28050,28000,28050,9545
202010141035,28050,28050,28000,28050,9294
202010141030,28050,28050,28000,28050,6498
202010141025,28050,28050,28000,28000,18594
202010141020,28000,28100,28000,28050,24060
202010141015,28050,28100,28000,28050,37829
202010141010,28000,28050,28000,28050,36973
202010141005,28000,28050,28000,28050,6615
202010141000,28050,28100,28000,28050,83023
202010140955,28050,28100,28000,28050,39050
202010140950,28150,28150,28000,28050,87247
202010140945,28100,28150,28050,28150,53669
202010140940,28150,28150,28050,28100,37600
202010140935,28150,28150,28100,28100,21973
202010140930,28150,28200,28100,28150,35762
202010140925,28150,28200,28100,28200,21807
202010140920,28200,28200,28050,28100,103787
202010140915,28200,28200,28150,28200,33776
202010140910,28200,28250,28150,28200,48973
202010140905,28200,28250,28150,28250,99806
202010131530,28350,28350,28350,28350,116646
202010131520,28250,28300,28250,28300,36101
202010131515,28250,28300,28250,28300,8855
202010131510,28250,28300,28200,28300,31249
202010131505,28200,28250,28200,28250,19734
202010131500,28250,28300,28200,28250,39910
202010131455,28300,28300,28250,28250,10726
202010131450,28300,28350,28250,28250,50858
202010131445,28300,28350,28300,28300,10788
