,open,high,low,close,volume
20201014,22800,22850,22700,22700,224816
20201013,23000,23000,22750,22800,206282
20201012,23100,23100,22850,22900,237271
20201008,23050,23200,22900,23000,270274
20201007,22850,23100,22650,23000,207644
20201006,23000,23150,22800,22900,294305
20201005,23100,23150,22750,23050,197519
20200929,23050,23050,22750,22800,227462
20200928,22700,22850,22550,22700,152384
20200925,22700,22800,22550,22550,191100
20200924,22500,22600,22150,22550,393227
20200923,23000,23150,22600,22700,339544
20200922,23650,23650,22900,22950,466489
20200921,23900,24050,23600,23700,416522
20200918,23350,23950,23250,23950,488447
20200917,23500,23600,23100,23300,353118
20200916,23500,23650,23350,23450,322284
20200915,23400,23600,23350,23500,262067
20200914,23500,23550,23150,23400,315437
20200911,23000,23300,22900,23300,274858
20200910,23350,23450,23000,23050,443378
20200909,23500,23650,23250,23250,378896
20200908,23250,24250,23250,23700,655574
20200907,23300,23550,23100,23250,360481
20200904,22700,23600,22700,23400,622591
20200903,23450,23550,23000,23200,462658
20200902,22950,23400,22600,23400,468808
20200901,22300,22800,22250,22700,340804
20200831,22700,22950,22350,22450,402678
20200828,22300,22700,22250,22450,320065
20200827,22700,22750,22200,22300,439497
20200826,23150,23150,22650,22750,404078
20200825,22950,23200,22800,23100,303141
20200824,22850,22950,22300,22750,327587
20200821,23250,23450,22700,22900,395109
20200820,23650,23850,22850,22900,773324
20200819,23750,24050,23650,23950,303421
20200818,24700,24800,23550,23750,779871
20200814,25000,25050,24500,24900,409587
20200813,25300,25400,24650,24950,614546
20200812,25100,25100,24500,25050,658625
20200811,24300,25250,24050,25100,1120282
20200810,23700,24250,23650,24150,552596
20200807,24050,24300,23500,23650,589220
20200806,23500,24200,23450,24000,559702
20200805,23650,23800,23400,23450,475843
20200804,23400,23850,23400,23650,358299
20200803,23850,24000,23450,23500,546710
20200731,24350,24450,23950,23950,486915
20200730,24950,24950,24300,24350,745200
20200729,25850,26200,24800,24900,1644830
20200728,24650,26250,24400,25450,1069644
20200727,24500,24900,24500,24600,251932
20200724,24800,25000,24450,24550,324292
20200723,24900,25050,24450,25050,402420
20200722,24800,25650,24750,25050,758203
20200721,24700,25400,24300,24700,519998
20200720,24300,24700,24200,24400,253245
20200717,24650,24900,24350,24450,220518
20200716,24500,24950,24450,24700,365502
20200715,24200,24650,24150,24350,367312
20200714,24000,24100,23700,24100,187588
20200713,23700,24150,23600,24000,238410
20200710,24150,24300,23800,23800,293956
20200709,24350,24450,23950,24300,374035
20200708,24450,24450,24200,24200,306300
20200707,24800,24800,24300,24450,328433
20200706,24800,25000,24550,24800,568913
20200703,23900,24100,23750,24100,173368
20200702,23650,24000,23650,23900,188712
20200701,23950,23950,23500,23550,252855
20200630,23900,24150,23700,23750,423907
20200629,23700,23700,23150,23500,513866
20200626,24000,24100,23800,24000,304047
20200625,24200,24400,23900,23900,656023
20200624,24350,24800,24100,24800,691729
20200623,25000,25200,24600,24600,558026
20200622,25550,25650,24800,25000,609993
20200619,26750,26750,25350,25500,1256614
20200618,26450,26850,26100,26400,1462482
20200617,26400,27350,25600,26350,3434205
20200616,24500,25200,24450,25100,1080104
20200615,25500,26100,24400,24400,1575502
20200612,24800,25100,24600,24900,850731
20200611,26550,26700,25550,26000,1133608
20200610,27150,27300,26650,26750,536749
20200609,26950,27500,26750,27000,965866
20200608,27200,27300,26550,26600,650241
20200605,26900,26950,26350,26850,557885
20200604,27250,27500,26200,26800,1466919
20200603,26000,26750,25950,26550,1472650
20200602,25300,25850,25050,25750,746644
20200601,26100,26200,25350,25400,949147
20200529,25350,25600,24700,25350,980796
20200528,26000,26000,24700,24950,1222460
20200527,24400,25900,24350,25700,1928534
20200526,23850,24400,23800,24250,464268
20200525,23900,23950,23600,23850,298244
20200522,24450,24450,23400,23750,492228
20200521,24050,24650,23750,24150,675007
20200520,23800,24050,23550,23800,343833
20200519,23800,24200,23400,23850,670592
20200518,23500,23550,22850,23300,447628
20200515,23450,23600,23050,23350,362692
20200514,23650,23800,23150,23400,497724
20200513,22900,23900,22800,23900,561222
20200512,23850,23950,23050,23300,632801
20200511,24300,24300,23700,23900,453300
20200508,24200,24450,24050,24050,536712
20200507,24050,24300,23950,24100,453635
20200506,24250,24400,23850,24050,606838
20200504,24300,24850,23850,23850,1373770
20200429,25550,26100,25300,25650,1134153
20200428,25700,26750,25050,25500,2170777
20200427,25250,25800,25000,25600,1189479
20200424,24650,26500,24500,25450,3553804
20200423,24100,24500,24000,24100,803616
20200422,24500,25150,23800,24000,1388639
20200421,23600,28800,23050,24900,7928199
20200420,22700,24400,22600,23600,1117443
20200417,22400,22950,22400,22600,574064
20200416,22100,22350,21400,22100,728349
20200414,22200,22750,22000,22550,406823
20200413,23000,23000,22000,22000,548489
20200410,22650,23150,22400,23000,532020
20200409,23000,23200,22550,22650,628180
20200408,21850,23250,21500,22500,1076683
20200407,21600,22200,21100,22100,1094423
20200406,20450,21050,20300,20850,471693
20200403,20550,20700,19900,20300,568670
20200402,20100,20550,19700,20500,514916
20200401,20800,21850,20250,20250,722604
20200331,21700,21700,20750,20950,747780
20200330,20250,21150,19900,20900,557595
20200327,21350,21800,20100,20900,729919
20200326,21350,21900,20550,20550,967744
20200325,18800,20850,18650,20850,1551938
20200324,16850,17800,16400,17800,573719
20200323,16300,17100,16150,16350,984506
20200320,16450,18000,16350,18000,872172
20200319,18550,19000,16300,16400,1294787
20200318,20000,20200,18550,18600,645476
20200317,19100,20400,19100,19700,677517
20200316,21300,22050,20350,20400,570800
20200313,20250,21550,20050,21050,1151590
20200312,23600,24100,22200,22500,854536
20200311,24700,25150,23700,23900,436473
20200310,24200,25000,24200,24650,516032
20200309,25450,25500,24650,24700,475175
20200306,26300,26300,25750,25950,317879
20200305,25900,26700,25750,26650,403012
20200304,25050,26200,25050,25750,355935
20200303,25550,26300,25450,25550,441582
20200302,25650,25950,24700,25000,660040
20200228,25600,25850,24950,25650,1135203
20200227,27350,27600,27050,27050,343820
20200226,27200,27700,27150,27300,436008
20200225,26850,28100,26850,27950,486297
20200224,27850,28300,27100,27150,689537
20200221,29350,29550,28750,28750,462508
20200220,30000,30100,29600,29600,310713
20200219,30400,30900,29700,29900,386839
20200218,30450,30550,30250,30350,234864
20200217,30600,30700,30250,30550,216502
20200214,31200,31250,30550,30550,313029
20200213,31200,31350,30800,30800,383566
20200212,31200,31700,30600,31250,361467
20200211,31500,31750,31350,31400,203954
20200210,30650,31400,30650,31300,200272
