,open,high,low,close,volume
20201014,224000,224500,218000,218500,38817
20201013,225000,225500,222000,224000,25758
20201012,225000,226000,223000,224000,26075
20201008,224000,224500,220500,222000,31248
20201007,220000,223000,216500,222000,28858
20201006,218000,221500,217000,217500,26079
20201005,221500,221500,213000,217500,35866
20200929,216500,218000,213000,218000,37337
20200928,209000,215000,207500,211000,42328
20200925,208000,209500,204000,205000,38655
20200924,210000,210500,203000,203000,64132
20200923,219000,219500,211500,211500,67293
20200922,222500,223000,219000,219000,39991
20200921,224000,227000,222500,222500,39282
20200918,228500,228500,223000,223000,64258
20200917,230000,232000,226000,228000,45131
20200916,230000,230000,227000,229000,38890
20200915,233000,234000,229000,231000,37579
20200914,236500,237000,232000,234500,47502
20200911,229000,240000,227500,234500,143819
20200910,223500,225500,223500,223500,43319
20200909,225000,228000,223000,223500,39443
20200908,230000,232000,227000,227000,32186
20200907,224500,230500,222500,228000,40777
20200904,222500,228000,222500,224000,55401
20200903,228500,233500,228500,229500,36373
20200902,228000,229000,226000,228500,26176
20200901,226000,229000,226000,226000,47471
20200831,234500,234500,226000,226000,98748
20200828,233000,234500,230500,233000,44727
20200827,236500,237000,231500,232500,50952
20200826,242000,242000,234000,236500,42609
20200825,234500,243000,234000,242000,54858
20200824,236000,237500,231000,233500,35240
20200821,236500,240500,235000,235500,40059
20200820,250500,253000,235500,236000,54402
20200819,248000,257500,248000,250500,34536
20200818,261500,262000,248000,249000,64495
20200814,255000,262500,254000,262000,84719
20200813,262000,263500,251500,253000,71314
20200812,247000,258500,243500,258500,99252
20200811,232000,248500,231500,247000,125277
20200810,232000,233500,229000,232000,55887
20200807,238000,238000,231500,232000,51163
20200806,235500,238500,233500,235500,44849
20200805,234000,236000,232000,235000,33620
20200804,233000,238500,232000,234000,43710
20200803,236500,239000,231500,231500,38722
20200731,237000,238500,234000,236500,34379
20200730,235500,239500,235000,236000,27539
20200729,239000,242500,234500,235500,40454
20200728,232000,242000,231500,239500,62185
20200727,231500,238500,231500,233000,29728
20200724,235000,235500,231500,233000,24091
20200723,235500,237000,233000,236000,25509
20200722,240500,244000,237000,237000,32416
20200721,239000,242000,238000,240000,33734
20200720,242000,244000,236000,239500,23036
20200717,241000,244000,240000,241000,16803
20200716,236000,242000,236000,240000,21252
20200715,235500,242500,235500,239000,40355
20200714,233000,235500,231000,234000,29007
20200713,232500,239000,230000,236000,34481
20200710,243000,243000,231000,232000,43976
20200709,246500,246500,241000,241000,31461
20200708,247500,247500,242500,244500,24797
20200707,249000,251000,244000,244500,29756
20200706,252000,252000,244000,248500,26744
20200703,247500,250000,246000,247000,19425
20200702,244000,250000,244000,249000,25124
20200701,247000,250500,245000,245000,19662
20200630,242500,251500,242500,246000,35250
20200629,241000,246000,240000,241500,21797
20200626,246500,249000,244500,246500,23635
20200625,251000,251000,245500,245500,36186
20200624,252500,259500,251000,254000,34635
20200623,260000,260500,252000,252500,39553
20200622,260000,262000,256000,257000,19349
20200619,262000,262500,253500,262000,47621
20200618,254500,262000,254000,256000,39465
20200617,258000,265500,255000,258000,50826
20200616,251000,264500,250500,262000,48173
20200615,262000,263500,247500,247500,69515
20200612,274000,274000,265500,268000,59806
20200611,285500,285500,278500,284000,55936
20200610,287000,288500,285500,288500,30163
20200609,286000,290500,283000,287000,45049
20200608,289000,291000,283500,286000,41385
20200605,285500,285500,278000,281000,46530
20200604,297000,297000,284500,286000,59575
20200603,290000,293500,287000,293500,86264
20200602,311500,327500,282500,284000,286789
20200601,271000,282000,267000,281000,40406
20200529,264000,271000,261500,270500,55720
20200528,270000,273500,262500,263500,58459
20200527,258000,271000,258000,269500,69312
20200526,254500,259500,252000,259500,31132
20200525,249000,253500,247500,251500,47241
20200522,250000,250000,243500,244500,32236
20200521,245000,248500,242500,246500,31819
20200520,245000,247000,243000,243500,35027
20200519,242000,252500,242000,245000,66188
20200518,241000,241500,236500,237000,21112
20200515,241500,241500,236000,238000,31213
20200514,241500,242000,234000,236500,38344
20200513,236500,240000,234000,240000,36107
20200512,245500,245500,237500,238500,50515
20200511,249500,253500,245500,245500,27315
20200508,254000,254500,249000,250000,34062
20200507,245000,253000,244500,247000,34932
20200506,246000,253500,240500,247500,76150
20200504,234500,239500,231000,235000,50060
20200429,232500,253500,231000,243000,94372
20200428,230000,234000,228000,231000,53999
20200427,228000,238500,226500,232500,36273
20200424,227000,236000,227000,229000,40858
20200423,222000,230000,222000,229500,42211
20200422,221000,222500,216000,221000,63201
20200421,229500,231500,221500,224500,78261
20200420,231000,235000,230000,232000,38739
20200417,228500,235000,228500,233500,40252
20200416,226000,232500,225500,228500,46027
20200414,227500,232500,226000,231500,36492
20200413,230500,230500,221000,227000,38963
20200410,228500,232500,224500,230500,57707
20200409,231000,232000,224000,232000,53382
20200408,222000,230000,221500,225000,50272
20200407,231000,237500,220500,228000,60860
20200406,218000,232000,216000,229500,85548
20200403,213500,217500,209000,212000,76368
20200402,195000,209000,192000,207500,67324
20200401,193500,203000,193000,194500,54676
20200331,194000,199500,194000,197500,89567
20200330,192000,196500,186000,194000,89780
20200327,208000,208500,193500,199500,83446
20200326,209000,222000,197500,197500,125084
20200325,184000,204000,180000,202000,94644
20200324,164000,176000,160500,175500,82377
20200323,165000,171000,160500,160500,75290
20200320,177500,183000,166000,183000,118677
20200319,205000,206000,165000,174500,133794
20200318,210500,212000,203000,203000,75783
20200317,199500,216000,199500,214500,70456
20200316,216000,223500,207000,216500,60687
20200313,202500,218500,195500,215000,160753
20200312,247500,247500,226500,230000,96272
20200311,244500,250000,244000,246000,63010
20200310,246500,251000,241500,246500,120640
20200309,257500,257500,249000,250500,66760
20200306,275500,276500,265000,265500,99221
20200305,277500,280500,274500,280000,41641
20200304,275500,278500,273500,276000,46291
20200303,275500,279000,273000,275000,38726
20200302,271000,274500,268000,273000,42797
20200228,275000,275500,267000,270500,58627
20200227,272000,278500,272000,278000,39618
20200226,270500,279000,268000,277000,51176
20200225,268000,275000,266500,275000,50328
20200224,273000,274500,266500,266500,49783
20200221,291000,291000,280000,281000,60200
20200220,292000,297500,291500,294500,30241
20200219,296500,296500,294500,294500,30397
20200218,294500,297500,294000,294500,16596
20200217,295500,300500,292500,297500,35763
20200214,298000,300000,293500,293500,47879
20200213,304500,306000,300500,300500,57970
20200212,301000,307000,300500,304000,34650
20200211,298500,308000,298500,302500,36391
20200210,295500,307000,290500,304000,65929
20200207,308500,311500,298000,301500,73926
20200206,273500,311500,271000,307000,172533
20200205,270000,270500,263500,265000,62916
20200204,267500,271500,265500,270000,46586
20200203,268000,273000,262500,267500,55111
20200131,282500,284000,273000,273500,87362
20200130,288500,290000,281000,282500,53430
20200129,288500,291000,285500,288500,39561
20200128,298500,298500,288500,288500,53520
20200123,309500,309500,301000,303000,53960
20200122,311000,313500,309500,310500,24900
20200121,315000,316500,312000,312000,21000
20200120,316500,318000,314000,314500,35127
20200117,319000,320500,317000,318000,30628
20200116,321500,322500,318500,320000,26289
20200115,321000,323000,319500,321000,24433
20200114,323000,323500,318000,321000,48224
20200113,323000,323000,319000,322500,24955
20200110,322500,325000,318000,323000,36478
20200109,321500,325000,318000,325000,34441
20200108,317500,323500,314500,321500,35346
20200107,327000,327000,320000,325500,36825
20200106,331500,332500,321500,323500,33387
20200103,330000,334500,328000,331000,29675
20200102,339500,339500,330000,330000,57660
20191230,345500,345500,334500,338000,52560
20191227,345500,350000,341500,343000,67719
20191226,358500,360000,355500,360000,53088
20191224,357500,361500,356000,358000,31257
20191223,355500,360000,354500,359500,30157
20191220,356000,356000,352000,355500,34462
20191219,349500,356500,349000,353500,30921
20191218,343500,352000,342500,350000,48675
20191217,343000,345000,340500,343500,39770
20191216,343000,345000,341000,343000,27707
20191213,342500,347500,341000,342500,33441
20191212,343000,344500,340000,342000,51359
20191211,342000,343000,338500,341000,19032
20191210,339000,341000,338500,341000,9200
20191209,342000,343000,339000,339000,11409
20191206,340500,346000,340500,344000,10811
20191205,338500,342500,338500,341000,14801
20191204,343000,344000,339000,341500,20455
20191203,344500,346500,340000,343500,11896
20191202,347000,347000,342000,345000,16925
20191129,347000,347500,343000,346000,31682
20191128,339500,345500,339500,345000,18506
20191127,344000,347000,340000,344500,24733
20191126,334000,345000,333000,344000,61823
20191125,330000,337500,330000,334000,31742
20191122,332500,334000,329000,330500,21964
20191121,332000,336000,331500,333000,21838
20191120,338000,338500,332500,335000,27236
20191119,339000,341000,337000,340000,22734
20191118,341500,343500,339000,342000,15107
20191115,338500,343500,338500,342500,18855
20191114,340500,342500,338000,342500,22296
20191113,344000,346000,339000,340000,17446
20191112,348000,348000,342000,346000,16956
20191111,350000,350000,342000,345500,18430
20191108,348500,349000,344000,348500,16276
20191107,342000,348000,341000,344500,19021
20191106,349500,350000,342000,343500,24352
20191105,341500,351000,340500,351000,22614
20191104,341500,344500,339500,344000,24530
20191101,339500,340500,337000,338500,20793
20191031,343000,348000,341500,341500,18488
20191030,351500,351500,344000,344500,22311
20191029,353000,355000,348000,352000,21138
20191028,355500,356000,350500,353500,12559
20191025,348500,354500,348000,353000,15815
20191024,350000,355000,350000,353500,17196
20191023,352000,353000,350000,352000,16250
20191022,345500,356500,345500,355000,25736
20191021,348500,352000,345000,346500,12403
20191018,355500,356000,347500,348500,36779
20191017,355500,357000,351000,353000,20973
20191016,352000,358000,351500,354000,20493
20191015,355500,357000,352500,354500,20019
20191014,348500,357500,348500,355500,32006
20191011,350000,350500,347000,347500,19521
20191010,342000,349500,342000,348000,31308
20191008,346500,351000,340000,345000,34310
20191007,338000,342500,338000,339500,18380
20191004,343000,345000,341000,341500,17162
20191002,346000,348500,342500,343000,13907
20191001,348000,353000,346000,348000,17842
20190930,345500,349500,343500,349500,13594
20190927,356000,356000,346000,346000,12489
20190926,350000,355500,347000,352000,22800
20190925,357500,359000,351000,351000,21268
20190924,355000,358000,352000,355000,24635
20190923,361000,362000,354000,356000,20149
20190920,353500,361000,351500,361000,39397
20190919,351000,357000,351000,356000,22613
20190918,356000,359000,352500,354500,27147
20190917,351500,359500,351500,358000,30113
20190916,356000,360000,352500,355500,58689
20190911,350000,350000,344500,349000,39397
20190910,338000,346000,336500,343500,31238
20190909,335000,339500,333500,338000,23960
20190906,329000,336500,329000,335000,23511
20190905,330000,334000,328500,330000,23038
20190904,325000,333000,325000,331500,17925
20190903,326000,331500,325500,328000,13745
20190902,332500,332500,327500,328000,12684
20190830,324500,333500,320000,331500,34847
20190829,320500,324000,318000,319500,14909
20190828,327500,327500,318000,320500,20614
20190827,323000,327000,320500,327000,33847
20190826,317000,324500,314000,322500,23559
20190823,317500,325500,315500,322500,25508
20190822,317500,322500,316000,317500,28737
20190821,314000,322500,314000,319500,26824
20190820,308500,322000,307500,316500,29431
20190819,300000,314000,299500,312500,27872
20190816,297000,300000,294000,299500,21525
20190814,302000,305000,300000,301500,29965
20190813,303500,305500,301000,301500,18658
20190812,306000,308500,305500,305500,10119
20190809,306000,312000,303500,309000,17029
20190808,306500,309000,302000,305500,27115
20190807,305000,308000,302000,302000,32637
20190806,302000,312500,301500,307000,36738
20190805,312000,316500,310000,312000,32504
20190802,315000,318000,312500,314500,21263
20190801,322500,326000,318000,318500,19645
20190731,320000,327500,318000,326000,24209
20190730,326000,326000,319500,319500,16086
20190729,323500,327000,315500,323500,21322
20190726,321000,326500,318000,323000,18539
20190725,338000,338000,319000,322500,52695
20190724,333500,339000,333000,337000,14959
20190723,335000,338500,331500,336500,22048
20190722,329500,336000,328000,333000,16046
20190719,328000,336000,328000,331000,15401
20190718,328000,331500,327000,329000,14441
20190717,334000,334500,328500,331000,8874
20190716,335000,336000,331000,333500,11632
20190715,334500,337000,333500,334000,12743
20190712,332000,339500,331000,337000,19459
20190711,325000,336500,325000,336000,26905
20190710,324500,329500,322000,328500,18036
20190709,320500,329500,320500,325500,23211
20190708,334000,334000,324500,324500,16018
20190705,338000,338000,332000,334000,17358
20190704,325000,338500,321500,337000,42022
20190703,326500,329000,322000,322000,12912
20190702,323500,328500,322000,325500,19847
20190701,326000,328000,324500,325000,16841
20190628,319500,327000,319500,324000,20816
20190627,323500,325500,320000,322000,19075
20190626,324000,328000,322500,323000,18499
20190625,329500,332500,326000,326000,19944
20190624,321000,332500,319000,330000,35243
20190621,325500,331000,318500,318500,71828
20190620,329500,331500,325000,325500,17878
20190619,331000,335500,327000,329500,27925
20190618,321000,337500,320500,331500,101968
20190617,320000,322500,314500,321000,45842
20190614,318000,320000,313500,319000,37463
20190613,313500,318500,311000,318500,38583
20190612,310500,319000,310500,314000,20281
20190611,309500,314000,309500,312000,21169
20190610,311500,313000,309000,312000,22685
20190607,309500,311000,306000,309500,18407
20190605,311500,312000,308500,309000,18992
20190604,314000,314500,309500,310000,25957
20190603,310000,318500,310000,317000,32765
20190531,305500,316500,305500,316000,29782
20190530,307500,308500,303500,308000,30386
20190529,317000,317500,304500,307000,36152
20190528,307000,318000,305500,314500,56879
20190527,307500,310500,305000,306500,9941
20190524,310500,311000,307000,308000,15774
20190523,306000,313500,303000,311500,29873
20190522,304000,309000,301500,306000,28182
20190521,307500,310500,304500,305500,31719
20190520,313500,314500,308000,309000,15769
20190517,313500,314500,307500,311500,27593
20190516,309000,312500,308000,308000,26908
20190515,305500,314000,305000,312000,32970
20190514,301500,309500,301000,307000,25877
20190513,307000,311500,304500,307500,22634
20190510,302000,312000,301500,310000,50777
20190509,313500,315000,302000,302000,50705
20190508,317500,317500,310500,313000,58812
20190507,330000,330500,317500,318000,56121
20190503,339000,339500,331000,331000,40723
20190502,339000,342500,336500,340500,23914
20190430,342000,343500,337500,342000,15208
20190429,338500,341500,336500,341500,12451
20190426,339000,341500,334500,337500,15864
20190425,341000,343000,338500,339000,11526
20190424,348000,348000,340500,341000,23659
20190423,340500,347000,340500,345000,18505
20190422,342500,345000,339000,340500,17888
20190419,342500,347000,342500,343000,13123
20190418,345000,347000,342500,343500,17350
20190417,345000,348500,344000,346500,16403
20190416,344000,348500,342000,347500,24654
20190415,340500,348000,339500,346000,29263
20190412,343000,343000,338000,339500,21447
20190411,341000,344000,338500,342000,21062
20190410,337500,342000,337500,341000,34642
20190409,340000,342500,337500,338000,26026
20190408,342500,343000,338500,340500,25758
20190405,341000,343000,338000,342000,16124
20190404,344500,344500,339000,341500,18370
20190403,339500,343500,338000,343500,17608
20190402,340500,342500,338000,342000,21286
20190401,333000,340000,330000,339500,24436
