,open,high,low,close,volume
20201014,145000,145500,142000,142500,341630
20201013,149000,150000,144500,145500,330888
20201012,147000,150000,146000,148500,469260
20201008,144500,145000,142000,144500,429412
20201007,140500,143000,138500,143000,330365
20201006,142000,146500,140000,141000,541946
20201005,140000,142000,137000,141000,500844
20200929,141000,143500,137500,139000,601757
20200928,142000,142000,133500,138000,676913
20200925,141500,144000,140000,140500,519807
20200924,144000,146500,138000,138500,872556
20200923,154500,155000,145000,148000,690375
20200922,157500,159500,150000,151000,801039
20200921,154500,162000,153500,157500,1091053
20200918,157000,158000,153000,153000,662530
20200917,159500,164500,154500,156000,1197606
20200916,159500,161500,156500,156500,535578
20200915,159000,161000,157500,159500,640461
20200914,155000,161000,153000,157000,938230
20200911,157000,157500,151500,154000,697040
20200910,149000,158500,148000,158000,1781157
20200909,146000,151000,145000,146000,902582
20200908,150500,151500,147000,148000,640550
20200907,153000,153000,148000,149500,711286
20200904,145500,160000,145500,154000,1602264
20200903,148000,152500,147000,151000,730604
20200902,150000,151000,146000,148000,658087
20200901,145500,149500,144500,148500,924267
20200831,155500,156000,145000,145000,2094753
20200828,153500,161500,152500,157000,1191252
20200827,165000,166500,154000,155500,1783453
20200826,163500,167500,157000,164000,1480461
20200825,155000,164000,154000,163500,1600600
20200824,152500,156500,148000,152500,1150041
20200821,158000,159000,150500,155000,1397506
20200820,160500,165000,154000,155000,1211612
20200819,163000,167500,160000,164000,820523
20200818,171000,172500,158500,160500,1703952
20200814,181000,181500,169500,172000,1615501
20200813,187500,189500,181000,182000,945867
20200812,185000,189500,180000,182500,1129184
20200811,183500,192000,179500,187000,1616822
20200810,191500,197500,182000,186000,3464467
20200807,167500,190000,165000,184000,6000468
20200806,160500,171000,154000,163500,4118060
20200805,133000,159000,131500,159000,6130458
20200804,132500,134500,131000,132000,561897
20200803,128000,131000,126000,129500,741714
20200731,128000,131000,124500,127000,656169
20200730,131500,132500,127000,127500,667405
20200729,132500,134500,130500,131000,454575
20200728,132500,134000,131500,133000,560167
20200727,132000,136000,130500,131000,576088
20200724,130000,133000,129000,132000,473822
20200723,135500,136000,129000,132000,973075
20200722,127000,136000,126000,135000,2025022
20200721,123000,126500,123000,125000,453736
20200720,124000,124000,120000,122500,464665
20200717,124500,126000,123000,124500,295884
20200716,125500,127000,124000,124500,452689
20200715,129000,129500,122500,123500,931046
20200714,129500,130000,127000,128000,515322
