,open,high,low,close,volume
202010141530,13850,13850,13850,13850,11332
202010141520,13900,13900,13850,13850,5076
202010141515,13850,13900,13850,13850,3016
202010141510,13850,13850,13800,13850,2586
202010141505,13800,13850,13800,13800,3183
202010141500,13850,13850,13800,13850,1792
202010141455,13850,13850,13800,13850,2236
202010141450,13800,13900,13800,13900,1929
202010141445,13850,13850,13800,13800,2987
202010141440,13900,13900,13850,13850,1794
202010141435,13850,13900,13800,13900,1410
202010141430,13900,13900,13800,13850,2690
202010141425,13900,13900,13850,13850,2543
202010141420,13900,13950,13900,13900,3113
202010141415,13900,13950,13900,13900,2151
202010141410,13900,13950,13900,13900,1797
202010141405,13900,13950,13900,13900,1432
202010141400,13950,13950,13900,13950,1915
202010141355,13950,13950,13900,13900,1173
202010141350,13900,13950,13900,13900,1444
202010141345,13950,13950,13900,13900,772
202010141340,13850,13950,13850,13950,3241
202010141335,13900,13950,13850,13850,2619
202010141330,13950,14000,13900,13900,3513
202010141325,14000,14000,13950,13950,2969
202010141320,13950,14000,13950,13950,1235
202010141315,13950,14000,13900,13950,4097
202010141310,13950,13950,13900,13950,888
202010141305,13950,13950,13900,13950,2688
202010141300,13900,14000,13900,13950,1695
202010141255,13900,13950,13900,13900,1258
202010141250,13950,13950,13900,13900,787
202010141245,13950,14000,13950,13950,1348
202010141240,13950,14000,13900,13950,2483
202010141235,13950,13950,13900,13950,1769
202010141230,13900,13950,13900,13950,1556
202010141225,13900,13950,13900,13900,1572
202010141220,13900,13950,13900,13950,2039
202010141215,13950,13950,13900,13950,1139
202010141210,13950,13950,13900,13900,2034
202010141205,13850,13900,13850,13900,956
202010141200,13950,13950,13900,13900,2116
202010141155,13950,13950,13900,13950,1492
202010141150,13950,13950,13900,13950,2096
202010141145,13900,13950,13900,13900,1035
202010141140,13900,13950,13900,13900,1032
202010141135,13900,13950,13900,13900,1310
202010141130,13900,13950,13900,13900,4618
202010141125,13850,13950,13850,13900,2003
202010141120,13900,13900,13850,13850,769
202010141115,13900,13950,13850,13900,1004
202010141110,13900,13950,13850,13900,956
202010141105,13900,13950,13900,13900,2174
202010141100,13950,14000,13900,13900,7019
202010141055,13900,13950,13900,13900,2582
202010141050,13900,13950,13900,13900,1093
202010141045,13950,13950,13900,13950,686
202010141040,13950,13950,13850,13950,5783
202010141035,13950,13950,13850,13900,2398
202010141030,13950,13950,13900,13900,1173
202010141025,14000,14000,13900,13900,2903
202010141020,14000,14050,13950,13950,4286
202010141015,13950,14000,13950,14000,10021
202010141010,13900,14000,13900,13950,6893
202010141005,13900,13950,13850,13900,4788
202010141000,13800,13900,13800,13850,4269
202010140955,13800,13850,13800,13800,2738
202010140950,13900,13900,13800,13800,3979
202010140945,13850,13900,13850,13850,619
202010140940,13850,13900,13850,13900,188
202010140935,13900,13900,13850,13850,1191
202010140930,13850,13900,13850,13850,1971
202010140925,13850,13900,13800,13900,3256
202010140920,13850,13900,13800,13850,2475
202010140915,13850,13900,13800,13850,1494
202010140910,13900,13900,13850,13850,2800
202010140905,13900,13900,13800,13900,7141
202010131530,13900,13900,13900,13900,4592
202010131520,13800,13850,13800,13800,2263
