,open,high,low,close,volume
202010141530,16300,16300,16300,16300,22977
202010141520,16300,16400,16300,16300,11408
202010141515,16400,16400,16300,16350,8375
202010141510,16350,16450,16350,16350,8075
202010141505,16400,16450,16350,16400,5877
202010141500,16350,16450,16350,16450,1880
202010141455,16350,16400,16350,16350,2219
202010141450,16350,16350,16300,16350,6380
202010141445,16350,16350,16250,16300,16292
202010141440,16400,16450,16300,16350,10349
202010141435,16450,16450,16400,16400,1743
202010141430,16250,16450,16250,16450,27426
202010141425,16350,16350,16250,16250,22354
202010141420,16400,16400,16250,16350,34536
202010141415,16500,16500,16400,16400,34518
202010141410,16500,16550,16450,16450,3596
202010141405,16500,16550,16450,16500,2028
202010141400,16550,16600,16450,16450,9640
202010141355,16500,16550,16450,16550,2539
202010141350,16450,16550,16450,16500,9670
202010141345,16500,16550,16450,16450,23220
202010141340,16550,16550,16500,16500,6175
202010141335,16550,16600,16500,16550,28258
202010141330,16600,16650,16550,16550,17261
202010141325,16650,16650,16600,16600,9825
202010141320,16700,16750,16650,16650,14916
202010141315,16700,16750,16700,16700,5721
202010141310,16700,16750,16700,16700,1300
202010141305,16700,16700,16700,16700,554
202010141300,16650,16700,16650,16700,5504
202010141255,16700,16750,16700,16700,3214
202010141250,16700,16750,16700,16700,1632
202010141245,16700,16750,16700,16700,1288
202010141240,16750,16750,16700,16700,1823
202010141235,16700,16750,16700,16750,327
202010141230,16700,16750,16650,16700,8035
202010141225,16700,16750,16700,16700,2569
202010141220,16700,16750,16700,16750,3318
202010141215,16700,16750,16700,16700,3348
202010141210,16750,16750,16700,16700,9628
202010141205,16750,16750,16700,16750,1486
202010141200,16750,16750,16700,16700,1630
202010141155,16750,16800,16700,16700,3586
202010141150,16700,16750,16700,16750,714
202010141145,16750,16800,16700,16700,4476
202010141140,16750,16750,16750,16750,4914
202010141135,16750,16800,16750,16800,1555
202010141130,16750,16800,16700,16750,5701
202010141125,16800,16800,16750,16800,6482
202010141120,16800,16800,16750,16800,7536
202010141115,16800,16850,16800,16800,1542
202010141110,16800,16900,16800,16850,2951
202010141105,16850,16900,16800,16900,1634
202010141100,16800,16850,16800,16850,1405
202010141055,16850,16850,16800,16800,4192
202010141050,16950,16950,16850,16850,566
202010141045,16900,16950,16850,16950,3324
202010141040,16900,16900,16850,16850,2612
202010141035,16850,16900,16850,16850,2675
202010141030,16900,16900,16850,16850,5349
202010141025,16950,17000,16900,16900,8759
202010141020,16950,17000,16850,16950,14527
202010141015,17000,17000,16900,16950,10966
202010141010,17100,17100,16950,17000,13912
202010141005,16950,17150,16900,17100,20076
202010141000,16900,17050,16900,16950,19757
202010140955,16850,16950,16800,16950,5378
202010140950,16900,17000,16800,16800,28725
202010140945,16750,17050,16700,16900,37828
202010140940,16700,16800,16700,16750,4566
202010140935,16750,16800,16700,16700,4672
202010140930,16750,16750,16700,16700,6384
202010140925,16700,16800,16700,16750,4985
202010140920,16750,16800,16700,16750,13998
202010140915,16850,16850,16700,16800,8123
202010140910,16800,16900,16800,16850,7459
202010140905,16800,16900,16800,16800,9526
202010131530,16850,16850,16850,16850,19498
202010131520,16950,17000,16900,16900,6884
202010131515,16950,16950,16900,16900,10822
202010131510,16950,17000,16850,16950,6968
202010131505,16950,16950,16900,16900,5831
202010131500,16900,16950,16900,16900,2423
202010131455,16900,16950,16850,16900,9526
202010131450,16900,16950,16850,16900,9626
