,open,high,low,close,volume
202010141530,22400,22400,22400,22400,30675
202010141520,22250,22400,22250,22400,8980
202010141515,22350,22350,22250,22250,6272
202010141510,22300,22350,22250,22300,4817
202010141505,22400,22450,22250,22250,20647
202010141500,22450,22500,22400,22450,23445
202010141455,22350,22450,22300,22450,22990
202010141450,22150,22350,22150,22350,15594
202010141445,22250,22250,22100,22150,7021
202010141440,22150,22250,22150,22200,7748
202010141435,22150,22200,22100,22200,6023
202010141430,22050,22200,22000,22150,10085
202010141425,22050,22100,21950,22050,5146
202010141420,22100,22100,22000,22050,6057
202010141415,22000,22100,22000,22100,6237
202010141410,22050,22100,22000,22000,5714
202010141405,22150,22150,22000,22050,6144
202010141400,22100,22150,22050,22100,6203
202010141355,22150,22200,22100,22100,7806
202010141350,22100,22200,22100,22200,5954
202010141345,22100,22200,22100,22150,5591
202010141340,22150,22150,22050,22150,2248
202010141335,22150,22150,22100,22150,3976
202010141330,22200,22200,22000,22150,10964
202010141325,22300,22300,22150,22200,4370
202010141320,22250,22300,22200,22250,5351
202010141315,22250,22300,22200,22250,7293
202010141310,22300,22300,22200,22250,2118
202010141305,22250,22300,22200,22250,5355
202010141300,22300,22300,22250,22250,7943
202010141255,22250,22300,22250,22250,2571
202010141250,22250,22300,22200,22250,4329
202010141245,22350,22350,22250,22250,5989
202010141240,22350,22350,22300,22350,2925
202010141235,22400,22450,22300,22300,6034
202010141230,22350,22450,22350,22400,15884
202010141225,22150,22400,22150,22350,39134
202010141220,22100,22200,22050,22200,24334
202010141215,22100,22100,22050,22100,2530
202010141210,22100,22100,22050,22100,2372
202010141205,22100,22100,22050,22100,2340
202010141200,22100,22100,22050,22100,3871
202010141155,22100,22100,22050,22100,3418
202010141150,22050,22100,22000,22100,5935
202010141145,22050,22050,22000,22000,2881
202010141140,22050,22050,22000,22050,2439
202010141135,22000,22050,22000,22050,2587
202010141130,22050,22050,22000,22000,2470
202010141125,22050,22050,22000,22050,3653
202010141120,22000,22050,22000,22000,3601
202010141115,22000,22000,21900,21950,5312
202010141110,22050,22050,21900,21950,3432
202010141105,22000,22050,22000,22000,4626
202010141100,22050,22050,22000,22000,3759
202010141055,22000,22050,22000,22000,2809
202010141050,22050,22050,22000,22000,4302
202010141045,22050,22050,22000,22050,2793
202010141040,22050,22050,22000,22000,3370
202010141035,21950,22050,21950,22050,5648
202010141030,21950,22000,21900,21950,3486
202010141025,22000,22050,21950,22000,8555
202010141020,22050,22050,22000,22050,4786
202010141015,22000,22050,22000,22050,4735
202010141010,22000,22050,21900,22000,7611
202010141005,22050,22050,21900,21950,5434
202010141000,21950,22050,21950,22000,15828
202010140955,21850,22000,21850,22000,3882
202010140950,22050,22100,21850,21900,11067
202010140945,22000,22100,22000,22100,7735
202010140940,22100,22100,22000,22000,15101
202010140935,21900,22100,21800,22050,26847
202010140930,21950,21950,21850,21900,4525
202010140925,21900,21950,21800,21950,4053
202010140920,21700,21950,21700,21900,22277
202010140915,21550,21750,21550,21700,7898
202010140910,21600,21650,21550,21550,7762
202010140905,21600,21600,21500,21600,11980
202010131530,21500,21500,21500,21500,11206
202010131520,21450,21500,21400,21500,3063
202010131515,21400,21450,21400,21400,2845
202010131510,21350,21450,21350,21400,4237
202010131505,21350,21400,21350,21350,4014
202010131500,21300,21400,21300,21350,3810
202010131455,21350,21400,21300,21300,3445
202010131450,21350,21450,21350,21350,2761
202010131445,21400,21450,21350,21350,2292
202010131440,21400,21450,21350,21450,1686
202010131435,21400,21450,21350,21400,4932
202010131430,21400,21450,21400,21450,4648
202010131425,21400,21450,21400,21400,5827
202010131420,21400,21450,21400,21400,2217
202010131415,21400,21450,21400,21400,1502
202010131410,21400,21450,21400,21400,1024
202010131405,21400,21450,21400,21400,1485
202010131400,21450,21500,21400,21400,2074
202010131355,21450,21500,21450,21450,2012
202010131350,21400,21500,21400,21450,5467
202010131345,21400,21450,21400,21400,1344
202010131340,21450,21450,21400,21450,945
202010131335,21400,21500,21400,21400,6011
202010131330,21450,21450,21400,21400,1679
202010131325,21450,21500,21400,21450,4618
202010131320,21450,21500,21450,21450,2634
202010131315,21450,21500,21450,21450,1575
202010131310,21400,21500,21400,21500,7255
202010131305,21350,21450,21300,21400,3457
202010131300,21300,21350,21250,21350,3991
202010131255,21350,21350,21250,21300,2457
202010131250,21250,21400,21250,21300,3846
202010131245,21200,21300,21200,21300,3790
202010131240,21200,21250,21200,21200,864
202010131235,21200,21250,21200,21200,747
202010131230,21200,21250,21200,21200,505
202010131225,21200,21250,21200,21200,1618
202010131220,21200,21250,21200,21200,264
202010131215,21150,21250,21150,21200,1469
202010131210,21200,21250,21150,21150,1700
202010131205,21200,21250,21200,21200,602
202010131200,21150,21250,21150,21200,2961
202010131155,21150,21200,21150,21150,697
202010131150,21150,21200,21150,21150,821
202010131145,21100,21200,21100,21150,1376
202010131140,21050,21150,21050,21100,2335
202010131135,21100,21150,21050,21050,4388
202010131130,21100,21150,21100,21100,985
202010131125,21150,21200,21100,21100,1000
202010131120,21100,21200,21100,21100,6106
202010131115,21100,21150,21100,21100,851
202010131110,21150,21150,21100,21100,1271
202010131105,21100,21150,21100,21150,769
202010131100,21100,21150,21100,21100,2180
202010131055,21100,21150,21100,21100,1813
202010131050,21100,21150,21100,21100,1141
202010131045,21200,21200,21100,21100,699
202010131040,21150,21200,21100,21200,3590
202010131035,21150,21150,21100,21150,2575
202010131030,21150,21200,21150,21150,951
202010131025,21150,21200,21100,21150,1252
202010131020,21050,21200,21050,21200,3784
202010131015,21100,21150,21050,21050,5752
202010131010,21100,21150,21100,21150,2232
202010131005,21150,21200,21150,21150,3995
202010131000,21200,21200,21150,21150,830
202010130955,21150,21200,21150,21200,422
202010130950,21150,21250,21100,21200,941
202010130945,21300,21300,21150,21150,2259
202010130940,21150,21250,21100,21250,7059
202010130935,21100,21150,21050,21150,2320
202010130930,21100,21150,21050,21100,6086
202010130925,21200,21200,21100,21100,3206
202010130920,21200,21250,21150,21200,2786
202010130915,21150,21250,21150,21200,4552
202010130910,21250,21250,21100,21150,4283
202010130905,21250,21250,21100,21250,12430
202010121530,21250,21250,21250,21250,15388
202010121520,21250,21300,21200,21250,12250
202010121515,21150,21300,21150,21300,14005
202010121510,21200,21250,21150,21200,9865
202010121505,21200,21200,21150,21150,7361
202010121500,21200,21200,21150,21150,10418
202010121455,21150,21200,21100,21150,12582
202010121450,21100,21150,21050,21150,9021
202010121445,21100,21200,21050,21050,9364
202010121440,21050,21200,21050,21100,12410
202010121435,20950,21100,20950,21050,10308
202010121430,20900,21000,20900,20950,12184
202010121425,20900,20950,20900,20950,6989
202010121420,20950,21000,20900,20900,11743
202010121415,21000,21050,20950,20950,13219
202010121410,21050,21100,21000,21000,7024
202010121405,20950,21100,20900,21100,7129
202010121400,21000,21000,20900,20950,6763
202010121355,20950,21000,20900,20900,9829
202010121350,20950,21000,20900,21000,16396
202010121345,21000,21050,20950,21000,5877
202010121340,20950,21050,20950,21000,8265
202010121335,20950,21000,20950,20950,5951
202010121330,20950,21000,20950,21000,8036
202010121325,21000,21050,20950,20950,6939
202010121320,21000,21050,21000,21000,5883
202010121315,21050,21050,21000,21000,4254
202010121310,21050,21100,21000,21050,4319
202010121305,21050,21100,21000,21050,3309
202010121300,21100,21100,21000,21050,3402
202010121255,21000,21100,21000,21050,7466
202010121250,21000,21050,20950,21000,4456
202010121245,21000,21000,20950,21000,5065
202010121240,20950,21000,20950,21000,3120
202010121235,20950,21050,20950,20950,5338
202010121230,21000,21000,20950,21000,7806
202010121225,20950,21000,20950,20950,5662
202010121220,20950,21000,20950,20950,9514
202010121215,20950,21000,20900,21000,7135
202010121210,21000,21050,20900,20950,27963
202010121205,21050,21100,21000,21000,15052
202010121200,21100,21100,21050,21050,4285
202010121155,21100,21150,21050,21100,6324
202010121150,21100,21200,21100,21100,6038
202010121145,21150,21150,21050,21100,6045
202010121140,21150,21150,21100,21100,7364
202010121135,21100,21150,21050,21100,6227
